model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,19,Fairness,label,0,nan,,0.0,0,False,True,,,781,,1965ea9333ba953a,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,20,Fairness,label,0,nan,,0.0,0,False,True,,,781,,79e1e0551bcd6f26,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,21,Fairness,label,0,nan,,0.0,0,False,True,,,781,,10185e3daf883ac0,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,22,Fairness,label,0,nan,,0.0,0,False,True,,,781,,8d24237579b0d179,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,23,Fairness,label,0,nan,,0.0,0,False,True,,,781,,0edfe5fdfb28ce8e,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,24,Fairness,label,0,nan,,0.0,0,False,True,,,781,,6700799c0583ac32,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,25,Fairness,label,0,nan,,0.0,0,False,True,,,781,,e8068e250d8589cb,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,26,Fairness,label,0,nan,,0.0,0,False,True,,,781,,092b8682c8884373,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,27,Fairness,label,0,nan,,0.0,0,False,True,,,781,,6cf6f1f9c0bfa728,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,28,Fairness,label,0,nan,,0.0,0,False,True,,,781,,8da3b0764f5652a7,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,29,Fairness,label,0,nan,,0.0,0,False,True,,,781,,ef017da2a9110203,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,30,Fairness,label,0,nan,,0.0,0,False,True,,,781,,398ce193699fa741,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,31,Fairness,label,0,nan,,0.0,0,False,True,,,781,,14353c0c22dcc858,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,32,Fairness,label,0,nan,,0.0,0,False,True,,,781,,e370dab9554e6f9a,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,33,Fairness,label,0,nan,,0.0,0,False,True,,,781,,4e9a0b8725c86327,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,34,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,d7b990cf577a142c,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,35,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,1fa6cd39fc054eb4,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,36,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,c7fec07dae1fe855,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,37,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,be9ebfd02338e8ba,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,38,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,6d03d442618fb1b3,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,39,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,8c63daf9aa712035,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,40,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,38314225ec5c418f,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,41,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,b4e186e1b1385b93,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,42,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,23e3e393e901075e,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,43,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,507747b4702d233f,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,44,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,50d9d57578b2d4d0,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,45,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,baa3362961d50009,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,46,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,96c34baee492d1b8,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,47,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,5711a878de9eaa8b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,48,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,edd987c3edfb3c8d,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,49,Loyalty,label,0,nan,,0.0,0,False,True,,,781,,52b660169240c184,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,50,Authority,label,0,nan,,0.0,0,False,True,,,781,,36eae734cdc9c414,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,51,Authority,label,0,nan,,0.0,0,False,True,,,781,,f69d7f9c9854462b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,52,Authority,label,0,nan,,0.0,0,False,True,,,781,,de3c97d20dac9046,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,53,Authority,label,0,nan,,0.0,0,False,True,,,781,,c0d28a75150a5407,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,54,Authority,label,0,nan,,0.0,0,False,True,,,781,,f30b2a3ccfb7c04f,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,55,Authority,label,0,nan,,0.0,0,False,True,,,781,,db6eee477187f750,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,56,Authority,label,0,nan,,0.0,0,False,True,,,781,,00d3e8ea8074b6e4,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,57,Authority,label,0,nan,,0.0,0,False,True,,,781,,9b71087772393803,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,58,Authority,label,0,nan,,0.0,0,False,True,,,781,,38bba47321a573cf,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,59,Authority,label,0,nan,,0.0,0,False,True,,,781,,1065c47b53a60b78,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,60,Authority,label,0,nan,,0.0,0,False,True,,,781,,bba4bddf98f3b721,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,61,Authority,label,0,nan,,0.0,0,False,True,,,781,,5c5e998811170993,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,62,Authority,label,0,nan,,0.0,0,False,True,,,781,,f58912bfbabeeed1,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,63,Authority,label,0,nan,,0.0,0,False,True,,,781,,091b2c217017e123,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,64,Authority,label,0,nan,,0.0,0,False,True,,,781,,500da6eb55717c28,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,65,Authority,label,0,nan,,0.0,0,False,True,,,781,,b30eedb58b4c9d98,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,66,Authority,label,0,nan,,0.0,0,False,True,,,781,,e18e47b0b4eaa3e4,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,67,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,7d6bb863e2fec3a8,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,68,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,17b07e2912896086,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,69,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,df080709765f2d42,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,70,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,cbc5ef6d110460d8,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,71,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,fd89392ace3883f2,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,72,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,0fc7f652f8abe150,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,73,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,81a7d1fb9fd98de1,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,74,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,1f79ecb20fc4dd34,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,75,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,fb5e866e81d3ffef,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,76,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,985c63fd6060f763,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,77,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,61a229aea2356bfc,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,78,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,9e2cbe3c8dc758b2,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,79,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,57c169fd006969fa,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,80,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,88ed307a14ec30d5,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,81,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,96da705f6d077023,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,82,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,f45196f12c37909b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,83,Sanctity,label,0,nan,,0.0,0,False,True,,,781,,aa87e491920b58b3,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,84,Liberty,label,0,nan,,0.0,0,False,True,,,781,,68f818f6c0ecff2f,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,85,Liberty,label,0,nan,,0.0,0,False,True,,,781,,15694c8f4157a916,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,86,Liberty,label,0,nan,,0.0,0,False,True,,,781,,df5255561a56ba15,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,87,Liberty,label,0,nan,,0.0,0,False,True,,,781,,04734c1b908f7bc4,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,88,Liberty,label,0,nan,,0.0,0,False,True,,,781,,16b85042d807c429,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,89,Liberty,label,0,nan,,0.0,0,False,True,,,781,,f14e140063095900,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,90,Liberty,label,0,nan,,0.0,0,False,True,,,781,,5e176793e8bca0a2,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,91,Liberty,label,0,nan,,0.0,0,False,True,,,781,,f40500e9eb311677,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,92,Liberty,label,0,nan,,0.0,0,False,True,,,781,,40cfa5bcd2b5927b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,93,Liberty,label,0,nan,,0.0,0,False,True,,,781,,ff02affc4943ae73,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,94,Liberty,label,0,nan,,0.0,0,False,True,,,781,,5233155e7249f420,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,95,Liberty,label,0,nan,,0.0,0,False,True,,,781,,f8b37267737fb0eb,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,96,Liberty,label,0,nan,,0.0,0,False,True,,,781,,d7df8bcd40555c7e,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,97,Liberty,label,0,nan,,0.0,0,False,True,,,781,,f0df6f6f941bd862,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,98,Liberty,label,0,nan,,0.0,0,False,True,,,781,,15a3666fdfca034b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,99,Liberty,label,0,nan,,0.0,0,False,True,,,781,,d9e6a665ad8cd4cc,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,100,Liberty,label,0,nan,,0.0,0,False,True,,,781,,f25a3acf30a06bce,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,101,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,6865c796ba0078f3,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,102,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,f00e4928d80926fc,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,103,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,6de129f900f9ae59,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,104,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,7e3f82b2baefcf1d,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,105,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,3e3623663de5856b,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,106,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,7bf529bdd83c2055,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,107,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,a76df3019d05600e,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,108,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,8f546087e2b41711,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,109,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,0ece713217ee07cc,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,110,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,d067fb8be0a6af44,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,111,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,86be22ba50972d5a,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,112,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,39e920c92d3fd2bd,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,113,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,c1f02729d5c4b387,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,114,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,cc30b5876afdeb98,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,115,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,0841a04a64dff9a8,"
"
mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,116,Social Norms,label,0,nan,,0.0,0,False,True,,,781,,c7f91cc36b152b84,"
"
