model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,22,Fairness,label,0,3.9046499461928406,,0.999995101382932,3,False,False,,,19,,c11a4afee3b09914,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,23,Fairness,label,0,3.8519516404042182,,0.9999973322865079,3,False,False,,,19,,4db4f9d71823acc3,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,24,Fairness,label,0,3.000033917021407,,0.9999984079161535,4,False,False,,,18,,42f0ae82fc584562,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,25,Fairness,label,0,3.9399124344317586,,0.999993607643927,3,False,False,,,19,,6f98b76fa9e2e97c,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,26,Fairness,label,0,3.0014736229667154,,0.9999996255929207,4,False,False,,,18,,1aee3ca950d4a6e4,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,27,Fairness,label,0,3.0009105470103217,,0.9999986485336017,3,False,False,,,18,,ade18057e1400d65,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,28,Fairness,label,0,3.880793758888559,,0.9999992158289837,4,False,False,,,19,,b4e9ce6e709fa91c,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,29,Fairness,label,0,2.817700935721879,,0.9999851462737883,5,False,False,,,18,,da64ef21624e20a9,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,30,Fairness,label,0,3.982012174015708,,0.9999938745553354,3,False,False,,,19,,d620d38d7aa1adbc,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,31,Fairness,label,0,3.9959297799467555,,0.9999986551101472,3,False,False,,,19,,f7db8614c705ed1c,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,32,Fairness,label,0,1.0000120738518068,,0.9999995296705768,5,False,False,,,16,,e7e9b34bb6f8c18c,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,33,Fairness,label,0,2.562035103155642,,0.9999872522183317,5,False,False,,,18,,686a1b3efdf36cd5,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,34,Loyalty,label,0,3.0290163025706174,,0.999999002074497,5,False,False,,,18,,ef54c6e33f2da7e9,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,35,Loyalty,label,0,3.7310516924684665,,0.9999956636670932,4,False,False,,,19,,02880fca6e34aaaa,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,36,Loyalty,label,0,3.9398400581768676,,0.9999926701831726,4,False,False,,,19,,42b153f9fbe3be60,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,37,Loyalty,label,0,3.000600237711696,,0.9999567276709603,5,False,False,,,18,,84ff0e137301f2f2,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,38,Loyalty,label,0,3.17735114363946,,0.999998376668644,5,False,False,,,18,,220698348b66d31a,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,39,Loyalty,label,0,2.836248149286151,,0.9998296520180165,5,False,False,,,18,,a141394d2c6be3ad,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,40,Loyalty,label,0,1.4041798542476431,,0.9997790209850953,5,False,False,,,16,,b337bd83fa8dd03d,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,41,Loyalty,label,0,2.8154504497529405,,0.9999120629728143,5,False,False,,,18,,f33d6d702f709ab0,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,42,Loyalty,label,0,2.990173020041826,,0.999996026184322,5,False,False,,,18,,3c48ae06d95915d3,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,43,Loyalty,label,0,3.9984973455684694,,0.999999159594346,4,False,False,,,19,,48ff0275c29b6f30,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,44,Loyalty,label,0,2.0063976509893453,,0.9999848591314243,5,False,False,,,17,,16d72da194af7ef1,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,45,Loyalty,label,0,3.993757060557681,,0.9999964928797325,5,False,False,,,19,,66b48ba1e5e5a678,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,46,Loyalty,label,0,3.9997381937831356,,0.9999999015939554,4,False,False,,,19,,180b0dc07534cdef,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,47,Loyalty,label,0,3.7310544049800476,,0.999986326904377,3,False,False,,,19,,a1f45249f0baea0e,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,48,Loyalty,label,0,3.99681882650102,,0.9999961695084824,4,False,False,,,19,,152b7cacef3b9c1a,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,49,Loyalty,label,0,3.977016256213804,,0.9999992786489041,4,False,False,,,19,,715ebfd1e999cc39,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,50,Authority,label,0,3.0109207761147343,,0.9999787353830225,4,False,False,,,18,,8abcaf4cca16f190,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,51,Authority,label,0,1.00913919729797,,0.9999935420780628,5,False,False,,,16,,7b584e434c7e6b4e,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,52,Authority,label,0,3.000473111338082,,0.9999958428272844,4,False,False,,,18,,55ab7d0788e63dd3,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,53,Authority,label,0,3.9995693602647657,,0.9999988890809932,3,False,False,,,19,,dbcc2789be90b8fd,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,54,Authority,label,0,2.3775221965707676,,0.9999669541198876,4,False,False,,,17,,0001accf3401fdda,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,55,Authority,label,0,2.1880204152495883,,0.9999840125398374,5,False,False,,,17,,56034e346a4ce822,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,56,Authority,label,0,3.0179853792623166,,0.9999965691135121,3,False,False,,,18,,7657ec778a329844,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,57,Authority,label,0,2.1343437626911794,,0.9999432835798633,5,False,False,,,17,,1b15795fb3577378,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,58,Authority,label,0,3.9975269024247906,,0.9999879036237191,3,False,False,,,19,,d87d948546b88df6,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,59,Authority,label,0,3.095334841119209,,0.9999859215029169,4,False,False,,,18,,4f69934a0b664d29,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,60,Authority,label,0,3.00043005264108,,0.999990772526482,3,False,False,,,18,,18fdedf1fc10cee7,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,61,Authority,label,0,3.000008749773893,,0.9999964494144277,4,False,False,,,18,,9622649cb856cb11,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,62,Authority,label,0,2.118878490356524,,0.9999713364880828,4,False,False,,,17,,70a2e213b3fc2bd3,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,63,Authority,label,0,3.1480439794851116,,0.9999889374852987,3,False,False,,,18,,137a8ba32cf6e17d,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,64,Authority,label,0,3.000792597113022,,0.9999964173397944,4,False,False,,,18,,02444589de858800,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,65,Authority,label,0,2.9959329469923635,,0.9999962055319677,4,False,False,,,18,,0a7d30ef4bd9ad06,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,66,Authority,label,0,3.437248547717327,,0.9999800175449164,4,False,False,,,18,,1d7b6c98cee0975b,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,67,Sanctity,label,0,3.999999739638021,,0.9999990528442793,4,False,False,,,19,,9d8258d9a3f08736,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,68,Sanctity,label,0,3.999664529438022,,0.9999968503570207,3,False,False,,,19,,48ff1f9e23b1b51c,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,69,Sanctity,label,0,3.9999250892872857,,0.9999984710410165,3,False,False,,,19,,583bb015eeaf3187,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,70,Sanctity,label,0,3.999998232859854,,0.9999948496420126,3,False,False,,,19,,dfd495d4f718f08e,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,71,Sanctity,label,0,3.9914208723997224,,0.9999954683824952,3,False,False,,,19,,f3798504cc679afc,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,72,Sanctity,label,0,3.9999984412096676,,0.9999980990832957,3,False,False,,,19,,6d9364b37fef2993,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,73,Sanctity,label,0,3.0066813596725317,,0.9999962507448973,4,False,False,,,18,,623b6cdfcfd1d445,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,74,Sanctity,label,0,3.99976917889045,,0.9999946776815674,4,False,False,,,19,,6c45351c30bed00e,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,75,Sanctity,label,0,3.090009863126528,,0.9999790709153645,5,False,False,,,18,,1dd9fe930bd12326,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,76,Sanctity,label,0,3.9999977297857523,,0.9999979737490959,3,False,False,,,19,,801ebe9704a735d2,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,77,Sanctity,label,0,3.999982971073828,,0.9999976556514937,5,False,False,,,19,,023ac6d935c90b33,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,78,Sanctity,label,0,3.230800254508912,,0.9991454300046199,5,False,False,,,18,,00991bef33387a02,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,79,Sanctity,label,0,1.1823726223755147,,0.9999966743533595,5,False,False,,,16,,2e94672c5bafb988,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,80,Sanctity,label,0,3.970682832913868,,0.999995327716634,4,False,False,,,19,,8854940b70cc4c49,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,81,Sanctity,label,0,3.995929575621926,,0.9999908027866182,3,False,False,,,19,,89e48a6bf1e12fcf,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,82,Sanctity,label,0,3.5619974884809458,,0.9999699150743007,4,False,False,,,19,,0b435b2c16481968,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,83,Sanctity,label,0,3.999703787869273,,0.9999935019354702,3,False,False,,,19,,bc6cf192427e33c8,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,84,Liberty,label,0,3.6224347616312036,,0.999997789824057,4,False,False,,,19,,b1b3854e860d9100,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,85,Liberty,label,0,2.952824303372928,,0.9999708392883555,4,False,False,,,18,,ce20ab84270640b1,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,86,Liberty,label,0,3.0000564519183803,,0.9999960550074297,5,False,False,,,18,,da0d9dddb434135b,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,87,Liberty,label,0,3.9046503366993783,,0.9999952316396153,3,False,False,,,19,,119473ab47a18690,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,88,Liberty,label,0,3.8519513209545995,,0.9999976925381436,3,False,False,,,19,,0b2ffc0615e5d071,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,89,Liberty,label,0,3.0886940070341797,,0.9999785921909828,5,False,False,,,18,,51e5131d1ecdf088,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,90,Liberty,label,0,3.377519809502511,,0.9999887883271767,4,False,False,,,18,,a360e93e7fa1d757,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,91,Liberty,label,0,3.9999974327195904,,0.9999995840571421,3,False,False,,,19,,704961020f5ea07d,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,92,Liberty,label,0,3.00406876729087,,0.9999989110327793,3,False,False,,,18,,8fd2dde7d322fcd7,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,93,Liberty,label,0,2.9898135807907567,,0.9999952170214094,5,False,False,,,18,,2da496a5ce96df9d,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,94,Liberty,label,0,2.3106881248657736,,0.9996946565837116,5,False,False,,,17,,9493b30ead7f5a0f,2
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,95,Liberty,label,0,3.9933060189917473,,0.999995592512816,3,False,False,,,19,,1a684fcadd9e89cf,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,96,Liberty,label,0,3.0008724004270397,,0.9999922963220449,5,False,False,,,18,,752a1c71fc01a52e,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,97,Liberty,label,0,2.8796558395247662,,0.9999292159265595,5,False,False,,,18,,78236a325230bb93,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,98,Liberty,label,0,3.622456393107379,,0.9999932028451515,3,False,False,,,19,,24d9d1d954c03c7a,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,99,Liberty,label,0,3.268424801900346,,0.9999509457307773,4,False,False,,,18,,18987dfee8219602,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,100,Liberty,label,0,3.222676970191481,,0.9999896747810815,4,False,False,,,18,,cb73f032e5c256e6,3
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,101,Social Norms,label,0,1.3214310866945906,,0.9999877287822035,5,False,False,,,16,,d73b029f99fc7b91,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,102,Social Norms,label,0,1.0000008228802808,,0.9999967179045031,5,False,False,,,16,,c7662e365cd22eec,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,103,Social Norms,label,0,0.9968421268247217,,0.9999643556540174,5,False,False,,,16,,aee8740edc980e2d,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,104,Social Norms,label,0,1.0015029259728747,,0.9999985750830784,5,False,False,,,16,,ae37a93ce11002ed,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,105,Social Norms,label,0,1.000132179635734,,0.9999979692816723,5,False,False,,,16,,594111d68b18945e,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,106,Social Norms,label,0,0.9999625116441803,,0.999996198043131,5,False,False,,,16,,2fdb8be96f275ac2,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,107,Social Norms,label,0,0.9999892100480448,,0.9999899014221022,4,False,False,,,16,,24edf6f925d94f05,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,108,Social Norms,label,0,1.0003796659473454,,0.9999802424197958,5,False,False,,,16,,27715cd283df48a0,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,109,Social Norms,label,0,3.5606700641425935,,0.9999807820976647,5,False,False,,,19,,dcfc113a808c1bdb,4
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,110,Social Norms,label,0,1.0000100826325578,,0.9999988611968372,5,False,False,,,16,,f1c0bc960d5937e3,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,111,Social Norms,label,0,0.500044122850105,,0.9999446668218555,5,False,False,,,15,,89c0909c0739fffa,0
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,112,Social Norms,label,0,1.0007099008818536,,0.9999996017862806,5,False,False,,,16,,8dfc7fd7354cb2e9,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,113,Social Norms,label,0,0.002472791818809746,,0.9999885806202401,5,False,False,,,15,,b3482461ba269d3e,0
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,114,Social Norms,label,0,0.32084049650038277,,0.9999986684009367,5,False,False,,,15,,f60f43d43dc45aa2,0
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,115,Social Norms,label,0,0.9990345491894942,,0.9999917257526512,5,False,False,,,16,,db10559161b3c6fc,1
Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,116,Social Norms,label,0,1.0475280894740433,,0.9999827948139391,5,False,False,,,16,,20d4044e0980b5e9,1
