model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,18,Fairness,label,0,2.9959139566544564,,0.987624918741947,4,False,False,,,18,,31a6f5c3bf59a70b,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,19,Fairness,label,0,3.2673891168121583,,0.9962798724093219,4,False,False,,,18,,5a6d49e9a51503e0,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,20,Fairness,label,0,2.292288593013115,,0.9630304659593983,5,False,False,,,17,,7f5a7c010a94a183,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,21,Fairness,label,0,3.2604150775119605,,0.9893582975584537,4,False,False,,,18,,af371b60dcf9d22a,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,22,Fairness,label,0,3.562017205468238,,0.9981998000168365,4,False,False,,,19,,bd318eafafe3a236,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,23,Fairness,label,0,3.8516912164196597,,0.9982439562314498,4,False,False,,,19,,fab4509e5893b32a,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,24,Fairness,label,0,3.1814407458014067,,0.9969268171857792,4,False,False,,,18,,9132b27ae8e149a9,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,25,Fairness,label,0,3.219409990634373,,0.9966413427896254,4,False,False,,,18,,f8ffc28e92c0ff2e,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,26,Fairness,label,0,3.139278921312716,,0.9954722774223512,4,False,False,,,18,,b098958b280549e9,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,27,Fairness,label,0,3.4372740459230684,,0.9955741374700909,4,False,False,,,18,,739acf9d8b2fe723,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,28,Fairness,label,0,3.144832935000298,,0.9949920021050579,5,False,False,,,18,,5ff1f6c721d1fb98,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,29,Fairness,label,0,2.4235870833992808,,0.9534354407204495,5,False,False,,,17,,8fa27a902583aae8,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,30,Fairness,label,0,3.267343927584138,,0.9963575512204598,4,False,False,,,18,,6bb7d6448c5772e9,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,31,Fairness,label,0,3.437395550878848,,0.9962936292945362,4,False,False,,,18,,d601d42576e7a9cb,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,32,Fairness,label,0,2.166284610459888,,0.9797106846180633,5,False,False,,,17,,0fdc62d771b31396,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,33,Fairness,label,0,3.089876042254469,,0.9942021894167128,4,False,False,,,18,,2967701906133b8f,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,34,Loyalty,label,0,3.084155206472692,,0.9914163222194935,4,False,False,,,18,,ff71e0212ec2be6c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,35,Loyalty,label,0,3.0272761004337783,,0.9824811859301432,5,False,False,,,18,,6ab95769b43bcb72,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,36,Loyalty,label,0,2.9804669695409367,,0.9672769478047031,4,False,False,,,18,,83b4a84545674388,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,37,Loyalty,label,0,1.7071545550778824,,0.9283178161274345,5,False,False,,,17,,727b96d1fee5aff9,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,38,Loyalty,label,0,2.61876274938183,,0.9479880064321002,5,False,False,,,18,,7a8e0025b4362c82,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,39,Loyalty,label,0,2.516465460773873,,0.9384849149686627,5,False,False,,,17,,22c789a27f3de569,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,40,Loyalty,label,0,2.6493941841428184,,0.9609688047033624,5,False,False,,,18,,7b53df2e604177d1,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,41,Loyalty,label,0,3.3752363258686695,,0.9934376802739012,4,False,False,,,18,,300c06e2bbe17ce8,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,42,Loyalty,label,0,2.08171867856411,,0.9432105606236556,5,False,False,,,17,,5f02d8b4fc1fd191,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,43,Loyalty,label,0,3.4056008159912925,,0.9831159777252202,4,False,False,,,18,,8139b290ffe5368b,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,44,Loyalty,label,0,2.3230703098504644,,0.9607902620506893,5,False,False,,,17,,05ec0e24eec5e393,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,45,Loyalty,label,0,3.3504437934995317,,0.9891084617217051,4,False,False,,,18,,69a2d962f633c32f,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,46,Loyalty,label,0,3.226622693711646,,0.9863635669122527,5,False,False,,,18,,05e835a378be6f95,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,47,Loyalty,label,0,2.221237458647058,,0.9666987368839942,5,False,False,,,17,,e1a47299470fc431,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,48,Loyalty,label,0,2.2707132696199146,,0.8938243481087781,5,False,False,,,17,,39e429fa282f7711,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,49,Loyalty,label,0,2.313113052446043,,0.9592993587644415,5,False,False,,,17,,9aa904ced28b1827,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,50,Authority,label,0,3.013725917228019,,0.9914646083648105,4,False,False,,,18,,82c800ad3e52a99d,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,51,Authority,label,0,3.0262063322889197,,0.9823744296473217,5,False,False,,,18,,cad4deb57cf8b5a5,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,52,Authority,label,0,2.93283631229009,,0.9928534719017164,4,False,False,,,18,,715acb9b51cbb636,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,53,Authority,label,0,3.434249886406238,,0.991850968489946,4,False,False,,,18,,ece8beb0f08baeec,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,54,Authority,label,0,2.1822777083271294,,0.9828756460912448,5,False,False,,,17,,4c78484c50d10874,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,55,Authority,label,0,2.2655366904901193,,0.9569944664601417,5,False,False,,,17,,e347a59c1dc7c420,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,56,Authority,label,0,3.2202199167307395,,0.9961031131651601,4,False,False,,,18,,a0ff2808df30107c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,57,Authority,label,0,2.9698780242889815,,0.9866203854603341,4,False,False,,,18,,35daaec918de4f13,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,58,Authority,label,0,3.6787446520285623,,0.9955928312085797,4,False,False,,,19,,fd1ebacc242f393b,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,59,Authority,label,0,3.2683532983615606,,0.9965284373008989,4,False,False,,,18,,5798bd94a5acc28c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,60,Authority,label,0,3.2664420129486764,,0.9939926927174869,4,False,False,,,18,,49d97fb60f6ba6ee,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,61,Authority,label,0,2.42787499826653,,0.9554113871452959,5,False,False,,,17,,6362475ff9a42e26,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,62,Authority,label,0,3.179137349785545,,0.9958903150539604,4,False,False,,,18,,cd42a98cc23b5211,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,63,Authority,label,0,3.067090628952386,,0.9909901198050477,4,False,False,,,18,,fccf6570997e7447,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,64,Authority,label,0,2.8110184094108357,,0.9844648838515311,4,False,False,,,18,,ccdb659b9aa53663,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,65,Authority,label,0,1.7149667068943169,,0.9621623728463146,5,False,False,,,17,,7ade6afc53847b80,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,66,Authority,label,0,2.5996746095093064,,0.9667446963494677,4,False,False,,,18,,77739b9e497395ee,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,67,Sanctity,label,0,3.835814931184218,,0.9841396842679251,5,False,False,,,19,,0efe2eb68f76582a,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,68,Sanctity,label,0,3.4957494960497937,,0.9906142376992947,4,False,False,,,18,,21742969fcc074b3,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,69,Sanctity,label,0,3.6770962578068045,,0.9946370749608855,4,False,False,,,19,,d16d09edf8acaba6,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,70,Sanctity,label,0,3.878974962893128,,0.9963372696050748,4,False,False,,,19,,541c3bb2949145d6,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,71,Sanctity,label,0,3.436095955948177,,0.9939723271136831,4,False,False,,,18,,b8c1849c31d290a7,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,72,Sanctity,label,0,3.8147426093062626,,0.9929409910516951,4,False,False,,,19,,5e98cb0ffcb11912,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,73,Sanctity,label,0,3.677177992752632,,0.9951687304674464,4,False,False,,,19,,7e7de354460d94a1,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,74,Sanctity,label,0,3.7048291681674796,,0.9686474596418237,5,False,False,,,19,,07edf18f8824fae0,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,75,Sanctity,label,0,3.3523203334528175,,0.8452011203640867,5,False,False,,,18,,8d847f9d4d67e1a5,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,76,Sanctity,label,0,3.903075928049509,,0.997753455361485,5,False,False,,,19,,1b56144b52cc6f67,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,77,Sanctity,label,0,2.9274014885494437,,0.9618581194758656,5,False,False,,,18,,572a359c182ba288,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,78,Sanctity,label,0,3.5401420671623347,,0.9840907437451464,4,False,False,,,19,,acfda02ea9047034,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,79,Sanctity,label,0,2.5233050691686474,,0.9606485335483286,5,False,False,,,17,,11e4be113709d861,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,80,Sanctity,label,0,3.425931427322407,,0.9938923714722202,4,False,False,,,18,,15fe404594f112b6,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,81,Sanctity,label,0,0.7646845559052272,,0.940325180599511,5,False,False,,,15,,ad87628326694039,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,82,Sanctity,label,0,2.5713274197946774,,0.9046647231851389,5,False,False,,,17,,49de8460aadf8f84,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,83,Sanctity,label,0,3.4911807105700396,,0.9925267081620825,4,False,False,,,18,,f9f633db5668cd1c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,84,Liberty,label,0,3.0503580003240254,,0.9883653439764252,4,False,False,,,18,,686b73f4eb7664fb,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,85,Liberty,label,0,2.5192447392232022,,0.9360018872059652,5,False,False,,,17,,0883673ebb10bea9,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,86,Liberty,label,0,3.851748819999755,,0.9973470193426862,4,False,False,,,19,,582448bebf05f867,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,87,Liberty,label,0,3.3189406398281904,,0.9943941231561801,4,False,False,,,18,,be93287af4cd3517,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,88,Liberty,label,0,3.497989289995001,,0.9976087413475033,4,False,False,,,18,,f603b99d0626d6b3,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,89,Liberty,label,0,3.022083104852237,,0.9775331337258104,5,False,False,,,18,,6add2d2d3b9285a3,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,90,Liberty,label,0,3.436955187332106,,0.9974055928809673,4,False,False,,,18,,5c10c3854859b261,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,91,Liberty,label,0,3.9913400089433444,,0.998876858396006,4,False,False,,,19,,da51f5f7e7d5c642,4
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,92,Liberty,label,0,3.376648536763507,,0.9959475118920695,4,False,False,,,18,,65f10e5d92d5ceac,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,93,Liberty,label,0,3.070530239019358,,0.9871402239581365,4,False,False,,,18,,050b077c76316d70,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,94,Liberty,label,0,2.8795866758973916,,0.9486080023604946,5,False,False,,,18,,bf5a1ad9729d230c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,95,Liberty,label,0,3.263756621057623,,0.9946568710203052,4,False,False,,,18,,10987fd5b23ee1f9,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,96,Liberty,label,0,2.659022657423404,,0.9328555438840003,4,False,False,,,18,,ce85600e2bb099ab,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,97,Liberty,label,0,3.1995576305212814,,0.9928871918816828,4,False,False,,,18,,f2eda90636b2a817,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,98,Liberty,label,0,3.221459198835982,,0.9961366980763507,4,False,False,,,18,,f2ae5ed2aaebd95f,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,99,Liberty,label,0,3.285333335904034,,0.9767856644782568,5,False,False,,,18,,fbc790f5de02a0c6,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,100,Liberty,label,0,2.7800206035688393,,0.954166956838454,5,False,False,,,18,,c01f4609ff097b2c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,101,Social Norms,label,0,2.0131913994993416,,0.9798562740541327,5,False,False,,,17,,7a1612d21e24c619,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,102,Social Norms,label,0,0.4998300285188492,,0.9797345566232734,5,False,False,,,15,,4737793338055d78,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,103,Social Norms,label,0,1.1820244970252154,,0.9617769549058004,5,False,False,,,17,,15d94a8a6404f65f,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,104,Social Norms,label,0,1.3176708824726804,,0.9790251442567112,5,False,False,,,16,,5c18f439a062b41d,1
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,105,Social Norms,label,0,1.3666429872876027,,0.9734163905817552,5,False,False,,,17,,e90cf9d79dc55747,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,106,Social Norms,label,0,0.12172503537879631,,0.9780970240292876,5,False,False,,,15,,b7e859e48d12f65a,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,107,Social Norms,label,0,0.14787485694382854,,0.9896348542164827,5,False,False,,,15,,5bdb7a8765698ffd,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,108,Social Norms,label,0,0.030699968180568686,,0.9895289054900813,5,False,False,,,15,,996cfee34cbf0f21,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,109,Social Norms,label,0,2.7963942726241204,,0.9844054951216898,4,False,False,,,18,,07a52d0d90fb3ea4,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,110,Social Norms,label,0,2.181148611645183,,0.9435699616607178,5,False,False,,,17,,b9789f74288e69c8,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,111,Social Norms,label,0,1.7735397030383087,,0.9531511639508616,5,False,False,,,17,,af836dd2ed91860c,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,112,Social Norms,label,0,2.3123489115389972,,0.9807109252818406,5,False,False,,,17,,ad5d4bce7a91d22c,2
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,113,Social Norms,label,0,0.13220381168371137,,0.9902162703983174,5,False,False,,,15,,89c31c74056b1f56,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,114,Social Norms,label,0,2.613062029893711,,0.9855480578828638,5,False,False,,,18,,ed92605616cc9c7c,3
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,115,Social Norms,label,0,0.29809932166448333,,0.9758099300286244,5,False,False,,,15,,b4b5a6b8fdf0a184,0
microsoft/Phi-4-mini-instruct,cfbefacb99257ffa30c83adab238a50856ac3083,116,Social Norms,label,0,1.6376383490212074,,0.9832907953782161,5,False,False,,,17,,3d2d716e02c1494a,2
