model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,11,Care,label,0,3.0856323505338197,,0.9765260312258146,5,False,False,,,35,,15c66492ec351920,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,12,Care,label,0,2.953001363289624,,0.9697318984857551,5,False,False,,,35,,96a5e8d58cc271a5,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,13,Care,label,0,2.9097220222691798,,0.9791903417702893,5,False,False,,,35,,385dff2177d66657,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,14,Care,label,0,2.9910036088950007,,0.9707087352391508,5,False,False,,,35,,bbb67b2a11cd6d48,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,15,Care,label,0,2.8975584845707463,,0.9717309784070816,5,False,False,,,35,,b5ac1afe2446645a,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,16,Care,label,0,2.8900451393983713,,0.9728743567095013,5,False,False,,,35,,74dd84997245ee1f,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,17,Fairness,label,0,2.887926792117377,,0.9661773903731506,5,False,False,,,35,,081bbdeb27c9d9ba,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,18,Fairness,label,0,3.0614435518894183,,0.9709370426654041,5,False,False,,,35,,8f864c44ad7b8898,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,19,Fairness,label,0,3.0029831592008014,,0.9707372051446169,5,False,False,,,35,,c3b9a40c082b9de1,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,20,Fairness,label,0,2.9530013603563052,,0.9671589722846446,5,False,False,,,35,,3918ce1d488b140f,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,21,Fairness,label,0,3.0283619782236313,,0.9735853394054275,5,False,False,,,35,,e7dbcc1c43407f04,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,22,Fairness,label,0,3.099782511129232,,0.9728238074308195,5,False,False,,,35,,c11a4afee3b09914,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,23,Fairness,label,0,3.0154771204285153,,0.965176070891078,5,False,False,,,35,,4db4f9d71823acc3,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,24,Fairness,label,0,3.022192683729861,,0.9826768106450856,5,False,False,,,35,,42f0ae82fc584562,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,25,Fairness,label,0,2.964891447534423,,0.9732874753069093,5,False,False,,,35,,6f98b76fa9e2e97c,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,26,Fairness,label,0,2.977668143934207,,0.9690168596020343,5,False,False,,,35,,1aee3ca950d4a6e4,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,27,Fairness,label,0,2.965747454953513,,0.9672228077061081,5,False,False,,,35,,ade18057e1400d65,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,28,Fairness,label,0,2.9091833164319434,,0.9698407147417181,5,False,False,,,35,,b4e9ce6e709fa91c,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,29,Fairness,label,0,2.7970156096741112,,0.9757761386220641,5,False,False,,,35,,da64ef21624e20a9,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,30,Fairness,label,0,3.087683497271619,,0.9784943517832807,5,False,False,,,35,,d620d38d7aa1adbc,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,31,Fairness,label,0,2.949701424283311,,0.9687907370173947,5,False,False,,,35,,f7db8614c705ed1c,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,32,Fairness,label,0,2.96574749188223,,0.9767540637192675,5,False,False,,,35,,e7e9b34bb6f8c18c,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,33,Fairness,label,0,2.965747454953513,,0.969098511293233,5,False,False,,,35,,686a1b3efdf36cd5,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,34,Loyalty,label,0,3.028210370917095,,0.965534199307579,5,False,False,,,35,,ef54c6e33f2da7e9,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,35,Loyalty,label,0,3.0398704442508895,,0.9694997841286672,5,False,False,,,35,,02880fca6e34aaaa,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,36,Loyalty,label,0,3.0578339090897537,,0.9594958210014869,5,False,False,,,35,,42b153f9fbe3be60,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,37,Loyalty,label,0,2.9029083214223523,,0.9596574913454764,5,False,False,,,35,,84ff0e137301f2f2,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,38,Loyalty,label,0,2.9835654895518333,,0.9597069051708159,5,False,False,,,35,,220698348b66d31a,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,39,Loyalty,label,0,3.027528410062613,,0.9715870217536869,5,False,False,,,35,,a141394d2c6be3ad,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,40,Loyalty,label,0,2.854293425049564,,0.9705941065341672,5,False,False,,,35,,b337bd83fa8dd03d,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,41,Loyalty,label,0,3.0580856190237133,,0.9731401464048335,5,False,False,,,35,,f33d6d702f709ab0,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,42,Loyalty,label,0,2.928291451947531,,0.9575277676392665,5,False,False,,,35,,3c48ae06d95915d3,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,43,Loyalty,label,0,3.0316051978526413,,0.9546565998209172,5,False,False,,,35,,48ff0275c29b6f30,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,44,Loyalty,label,0,2.9721264947047334,,0.9681549091444673,5,False,False,,,35,,16d72da194af7ef1,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,45,Loyalty,label,0,2.9791104304185545,,0.9726633164531246,5,False,False,,,35,,66b48ba1e5e5a678,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,46,Loyalty,label,0,2.9721265727578627,,0.966581218480589,5,False,False,,,35,,180b0dc07534cdef,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,47,Loyalty,label,0,2.851403413095561,,0.9758875886524333,5,False,False,,,35,,a1f45249f0baea0e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,48,Loyalty,label,0,3.101561482459348,,0.9485550514354247,5,False,False,,,35,,152b7cacef3b9c1a,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,49,Loyalty,label,0,3.0345266476842925,,0.9540055971189942,5,False,False,,,35,,715ebfd1e999cc39,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,50,Authority,label,0,3.0738703829632983,,0.9786379795728125,5,False,False,,,35,,8abcaf4cca16f190,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,51,Authority,label,0,3.0283619782236313,,0.9670983788998234,5,False,False,,,35,,7b584e434c7e6b4e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,52,Authority,label,0,2.9232493618453947,,0.9733490359384642,5,False,False,,,35,,55ab7d0788e63dd3,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,53,Authority,label,0,3.15105100652013,,0.975162375070789,5,False,False,,,35,,dbcc2789be90b8fd,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,54,Authority,label,0,3.051770898574886,,0.971379031938201,5,False,False,,,35,,0001accf3401fdda,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,55,Authority,label,0,2.9261361946498736,,0.9678887463013013,5,False,False,,,35,,56034e346a4ce822,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,56,Authority,label,0,3.0133143501883546,,0.9701794139157073,5,False,False,,,35,,7657ec778a329844,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,57,Authority,label,0,3.063083706427099,,0.968666016901639,5,False,False,,,35,,1b15795fb3577378,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,58,Authority,label,0,3.1887168262263565,,0.9753612355711622,5,False,False,,,35,,d87d948546b88df6,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,59,Authority,label,0,3.1143565612312556,,0.9743734459352578,5,False,False,,,35,,4f69934a0b664d29,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,60,Authority,label,0,2.930293174650127,,0.9715995046812147,5,False,False,,,35,,18fdedf1fc10cee7,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,61,Authority,label,0,2.956064128211321,,0.9719052194054401,5,False,False,,,35,,9622649cb856cb11,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,62,Authority,label,0,3.058085622865596,,0.9636882976709559,5,False,False,,,35,,70a2e213b3fc2bd3,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,63,Authority,label,0,3.0375587122919545,,0.9706405007354766,5,False,False,,,35,,137a8ba32cf6e17d,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,64,Authority,label,0,3.0265380327085407,,0.9783998365217735,5,False,False,,,35,,02444589de858800,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,65,Authority,label,0,2.9381641224699866,,0.9774412910833312,5,False,False,,,35,,0a7d30ef4bd9ad06,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,66,Authority,label,0,2.917350752390071,,0.9732962008333139,5,False,False,,,35,,1d7b6c98cee0975b,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,67,Sanctity,label,0,2.952669750760617,,0.9683149388501118,5,False,False,,,35,,9d8258d9a3f08736,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,68,Sanctity,label,0,3.042988768981068,,0.9756677440109032,5,False,False,,,35,,48ff1f9e23b1b51c,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,69,Sanctity,label,0,2.9860365616210216,,0.9721578841599173,5,False,False,,,35,,583bb015eeaf3187,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,70,Sanctity,label,0,3.0504282032281234,,0.9743701088036115,5,False,False,,,35,,dfd495d4f718f08e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,71,Sanctity,label,0,3.1218695296241776,,0.9737252682556959,5,False,False,,,35,,f3798504cc679afc,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,72,Sanctity,label,0,3.025879816080752,,0.974520275451732,5,False,False,,,35,,6d9364b37fef2993,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,73,Sanctity,label,0,3.000257218401473,,0.9715319648079473,5,False,False,,,35,,623b6cdfcfd1d445,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,74,Sanctity,label,0,2.9829758198458536,,0.9589655414076169,5,False,False,,,35,,6c45351c30bed00e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,75,Sanctity,label,0,2.9876527767248446,,0.9633455118754066,5,False,False,,,35,,1dd9fe930bd12326,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,76,Sanctity,label,0,3.065094541943218,,0.9750945174460182,5,False,False,,,35,,801ebe9704a735d2,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,77,Sanctity,label,0,2.932708815784283,,0.9697024092861584,5,False,False,,,35,,023ac6d935c90b33,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,78,Sanctity,label,0,2.9733534002855286,,0.9654874020178559,5,False,False,,,35,,00991bef33387a02,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,79,Sanctity,label,0,2.9135805550179996,,0.9733219650144767,5,False,False,,,35,,2e94672c5bafb988,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,80,Sanctity,label,0,3.015114137009415,,0.9767496037444159,5,False,False,,,35,,8854940b70cc4c49,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,81,Sanctity,label,0,2.8790096011351873,,0.9688452886527561,5,False,False,,,35,,89e48a6bf1e12fcf,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,82,Sanctity,label,0,3.0839608784081403,,0.9757123366308375,5,False,False,,,35,,0b435b2c16481968,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,83,Sanctity,label,0,2.9499204927186113,,0.9665985941693581,5,False,False,,,35,,bc6cf192427e33c8,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,84,Liberty,label,0,2.952586127485793,,0.9721054761500648,5,False,False,,,35,,b1b3854e860d9100,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,85,Liberty,label,0,2.8426164649416314,,0.9625052867691652,5,False,False,,,35,,ce20ab84270640b1,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,86,Liberty,label,0,2.9662202087677816,,0.9576265916804236,5,False,False,,,35,,da0d9dddb434135b,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,87,Liberty,label,0,3.032407463642845,,0.9661208124772465,5,False,False,,,35,,119473ab47a18690,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,88,Liberty,label,0,2.977134910700592,,0.9730863734964369,5,False,False,,,35,,0b2ffc0615e5d071,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,89,Liberty,label,0,2.9418608285914747,,0.9725724098212202,5,False,False,,,35,,51e5131d1ecdf088,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,90,Liberty,label,0,2.9556551740009906,,0.977695692383945,5,False,False,,,35,,a360e93e7fa1d757,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,91,Liberty,label,0,3.21523378233625,,0.9717745909932902,5,False,False,,,35,,704961020f5ea07d,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,92,Liberty,label,0,2.9885445990961843,,0.9694883334705346,5,False,False,,,35,,8fd2dde7d322fcd7,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,93,Liberty,label,0,2.9884352904047256,,0.972180374420974,5,False,False,,,35,,2da496a5ce96df9d,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,94,Liberty,label,0,3.042460520893095,,0.961526265844944,5,False,False,,,35,,9493b30ead7f5a0f,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,95,Liberty,label,0,3.1019651987804298,,0.9718776513398713,5,False,False,,,35,,1a684fcadd9e89cf,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,96,Liberty,label,0,2.8704301108372703,,0.971455407341106,5,False,False,,,35,,752a1c71fc01a52e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,97,Liberty,label,0,2.9382247497132585,,0.9786238094383345,5,False,False,,,35,,78236a325230bb93,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,98,Liberty,label,0,3.1490425717087644,,0.9761034193767641,5,False,False,,,35,,24d9d1d954c03c7a,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,99,Liberty,label,0,3.2414598229781233,,0.967717501346795,5,False,False,,,36,,18987dfee8219602,4
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,100,Liberty,label,0,3.076207011087734,,0.9776675431143016,5,False,False,,,35,,cb73f032e5c256e6,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,101,Social Norms,label,0,2.938963250765743,,0.9766393486503667,5,False,False,,,35,,d73b029f99fc7b91,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,102,Social Norms,label,0,3.0151141374724078,,0.9703310565155504,5,False,False,,,35,,c7662e365cd22eec,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,103,Social Norms,label,0,2.8129939889055966,,0.9739508644200446,5,False,False,,,35,,aee8740edc980e2d,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,104,Social Norms,label,0,2.8101163645020413,,0.9747583369546523,5,False,False,,,35,,ae37a93ce11002ed,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,105,Social Norms,label,0,2.810102310787118,,0.968681582025575,5,False,False,,,35,,594111d68b18945e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,106,Social Norms,label,0,2.902908324400839,,0.9655538956129391,5,False,False,,,35,,2fdb8be96f275ac2,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,107,Social Norms,label,0,2.864554981167983,,0.9765995012778332,5,False,False,,,35,,24edf6f925d94f05,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,108,Social Norms,label,0,2.8889687916021907,,0.964860664115291,5,False,False,,,35,,27715cd283df48a0,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,109,Social Norms,label,0,3.0029831592966536,,0.9814954422882423,5,False,False,,,35,,dcfc113a808c1bdb,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,110,Social Norms,label,0,2.9255233796623976,,0.9736478888947527,5,False,False,,,35,,f1c0bc960d5937e3,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,111,Social Norms,label,0,2.8728986220414607,,0.9585468219123396,5,False,False,,,35,,89c0909c0739fffa,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,112,Social Norms,label,0,2.840742267531199,,0.9668607117838219,5,False,False,,,35,,8dfc7fd7354cb2e9,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,113,Social Norms,label,0,2.746526948830048,,0.9722575718832618,5,False,False,,,35,,b3482461ba269d3e,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,114,Social Norms,label,0,2.5826139114391964,,0.9745765902342595,5,False,False,,,35,,f60f43d43dc45aa2,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,115,Social Norms,label,0,2.956064163718337,,0.9617977680980261,5,False,False,,,35,,db10559161b3c6fc,3
HuggingFaceTB/SmolLM2-1.7B-Instruct,31b70e2e869a7173562077fd711b654946d38674,116,Social Norms,label,0,2.8280808693700017,,0.988704288539228,5,False,False,,,35,,20d4044e0980b5e9,3
