model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,52,Authority,label,0,3.38333303053613,,0.9979372291533494,5,False,False,,,18,,55ab7d0788e63dd3,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,53,Authority,label,0,3.7100385882190574,,0.9976821240654595,5,False,False,,,19,,dbcc2789be90b8fd,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,54,Authority,label,0,3.0048678277892327,,0.9964958209832054,5,False,False,,,18,,0001accf3401fdda,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,55,Authority,label,0,3.300847385743597,,0.997021146458013,5,False,False,,,18,,56034e346a4ce822,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,56,Authority,label,0,3.2345084378076523,,0.9973561311567832,5,False,False,,,18,,7657ec778a329844,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,57,Authority,label,0,3.668362683004857,,0.9977734263360576,5,False,False,,,19,,1b15795fb3577378,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,58,Authority,label,0,3.7951544265236317,,0.9983868757567084,5,False,False,,,19,,d87d948546b88df6,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,59,Authority,label,0,3.41407051922033,,0.9981080883207211,5,False,False,,,18,,4f69934a0b664d29,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,60,Authority,label,0,3.3277017631277523,,0.9979604013006762,5,False,False,,,18,,18fdedf1fc10cee7,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,61,Authority,label,0,3.586353192361604,,0.9981759965873495,5,False,False,,,19,,9622649cb856cb11,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,62,Authority,label,0,3.433846256083125,,0.9977197399986791,5,False,False,,,18,,70a2e213b3fc2bd3,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,63,Authority,label,0,3.4795493253175365,,0.9975341886330166,5,False,False,,,19,,137a8ba32cf6e17d,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,64,Authority,label,0,3.551390698327026,,0.9981353043180407,5,False,False,,,19,,02444589de858800,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,65,Authority,label,0,2.8555235743853156,,0.9964147101796924,5,False,False,,,18,,0a7d30ef4bd9ad06,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,66,Authority,label,0,3.106401623961252,,0.9970695960024216,5,False,False,,,18,,1d7b6c98cee0975b,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,67,Sanctity,label,0,3.9771488300210422,,0.9964031965968067,5,False,False,,,19,,9d8258d9a3f08736,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,68,Sanctity,label,0,3.820636755915152,,0.9980571377186881,5,False,False,,,19,,48ff1f9e23b1b51c,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,69,Sanctity,label,0,3.9371436345685686,,0.9980693970466769,5,False,False,,,19,,583bb015eeaf3187,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,70,Sanctity,label,0,3.9769437962465326,,0.9978880437938723,5,False,False,,,19,,dfd495d4f718f08e,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,71,Sanctity,label,0,3.69721467168461,,0.9976339338249823,5,False,False,,,19,,f3798504cc679afc,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,72,Sanctity,label,0,3.870922701258469,,0.9980112548714227,5,False,False,,,19,,6d9364b37fef2993,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,73,Sanctity,label,0,3.559839505660113,,0.9983186363536978,5,False,False,,,19,,623b6cdfcfd1d445,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,74,Sanctity,label,0,3.9654775665740694,,0.9980403208789351,5,False,False,,,19,,6c45351c30bed00e,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,75,Sanctity,label,0,3.8134545462300893,,0.9978136485421931,5,False,False,,,19,,1dd9fe930bd12326,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,76,Sanctity,label,0,3.9782368141507605,,0.9985567058364855,5,False,False,,,19,,801ebe9704a735d2,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,77,Sanctity,label,0,3.0234081752286097,,0.9947376297068387,5,False,False,,,18,,023ac6d935c90b33,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,78,Sanctity,label,0,3.8899523950095474,,0.9977183764041148,5,False,False,,,19,,00991bef33387a02,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,79,Sanctity,label,0,3.36645976096643,,0.9960847266009576,5,False,False,,,19,,2e94672c5bafb988,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,80,Sanctity,label,0,3.8466351290418355,,0.998209545752398,5,False,False,,,19,,8854940b70cc4c49,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,81,Sanctity,label,0,3.488711796177477,,0.9944835040406744,5,False,False,,,19,,89e48a6bf1e12fcf,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,82,Sanctity,label,0,3.4847060073250353,,0.997217696920593,5,False,False,,,19,,0b435b2c16481968,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,83,Sanctity,label,0,3.716327394003543,,0.9971106244787531,5,False,False,,,19,,bc6cf192427e33c8,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,84,Liberty,label,0,3.730845627551977,,0.9983829320859718,5,False,False,,,19,,b1b3854e860d9100,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,85,Liberty,label,0,3.4716576709723634,,0.9970722595042117,5,False,False,,,19,,ce20ab84270640b1,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,86,Liberty,label,0,3.873478812047365,,0.9984209240267272,5,False,False,,,19,,da0d9dddb434135b,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,87,Liberty,label,0,3.7584677837002722,,0.998268315235629,5,False,False,,,19,,119473ab47a18690,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,88,Liberty,label,0,3.9049904989868103,,0.9988994120777951,5,False,False,,,19,,0b2ffc0615e5d071,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89,Liberty,label,0,3.583125086303796,,0.9974950751404035,5,False,False,,,19,,51e5131d1ecdf088,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,90,Liberty,label,0,3.7794413919903604,,0.9984588439419639,5,False,False,,,19,,a360e93e7fa1d757,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,91,Liberty,label,0,3.9455256754274326,,0.9981385916713694,5,False,False,,,19,,704961020f5ea07d,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,92,Liberty,label,0,3.376766926800247,,0.9983891094580268,5,False,False,,,18,,8fd2dde7d322fcd7,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,93,Liberty,label,0,3.5878465029746147,,0.997889185158795,5,False,False,,,19,,2da496a5ce96df9d,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,94,Liberty,label,0,3.3481520018536894,,0.9956575497462559,5,False,False,,,18,,9493b30ead7f5a0f,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,95,Liberty,label,0,3.704903523599305,,0.9982692477840089,5,False,False,,,19,,1a684fcadd9e89cf,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,96,Liberty,label,0,3.3378605279472966,,0.9970297729395021,5,False,False,,,18,,752a1c71fc01a52e,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,97,Liberty,label,0,3.29214446958159,,0.9975948479001661,5,False,False,,,18,,78236a325230bb93,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,98,Liberty,label,0,3.9054246892599886,,0.9987563846407789,5,False,False,,,19,,24d9d1d954c03c7a,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,99,Liberty,label,0,3.8705972405881286,,0.9966722126591789,5,False,False,,,19,,18987dfee8219602,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,100,Liberty,label,0,3.5636066960677635,,0.9980011648929612,5,False,False,,,19,,cb73f032e5c256e6,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,101,Social Norms,label,0,3.321851942181551,,0.9964203438774186,5,False,False,,,18,,d73b029f99fc7b91,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,102,Social Norms,label,0,3.455732184207614,,0.9963243027920433,5,False,False,,,19,,c7662e365cd22eec,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,103,Social Norms,label,0,3.595055743930758,,0.9972527569841381,5,False,False,,,19,,aee8740edc980e2d,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,104,Social Norms,label,0,3.1899320907131328,,0.9965068685270512,5,False,False,,,18,,ae37a93ce11002ed,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,105,Social Norms,label,0,3.0206913406018736,,0.9955755614126125,5,False,False,,,18,,594111d68b18945e,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,106,Social Norms,label,0,3.0044126760424974,,0.9940669782700199,5,False,False,,,18,,2fdb8be96f275ac2,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,107,Social Norms,label,0,3.3326506427191194,,0.9963809555122337,5,False,False,,,19,,24edf6f925d94f05,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,108,Social Norms,label,0,3.7684767668993966,,0.9963394119985824,5,False,False,,,19,,27715cd283df48a0,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,109,Social Norms,label,0,3.211368507563176,,0.9972394773753365,5,False,False,,,18,,dcfc113a808c1bdb,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,110,Social Norms,label,0,3.396301486797111,,0.9960670770548489,5,False,False,,,19,,f1c0bc960d5937e3,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,111,Social Norms,label,0,3.081133225966145,,0.9942328850835328,5,False,False,,,18,,89c0909c0739fffa,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,112,Social Norms,label,0,3.198855129461488,,0.996617675249499,5,False,False,,,18,,8dfc7fd7354cb2e9,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,113,Social Norms,label,0,2.255445439708609,,0.9933667329971648,5,False,False,,,16,,b3482461ba269d3e,1
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,114,Social Norms,label,0,2.313744800584109,,0.9942618458373134,5,False,False,,,18,,f60f43d43dc45aa2,3
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,115,Social Norms,label,0,3.0596189192316094,,0.99399977749063,5,False,False,,,19,,db10559161b3c6fc,4
Qwen/Qwen2.5-1.5B-Instruct,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,116,Social Norms,label,0,3.5037398596788103,,0.9977997738190605,5,False,False,,,19,,20d4044e0980b5e9,4
