model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,16,Care,label,0,2.622683314040658,2.622683314040658,0.9999999466490704,5,False,False,,True,,,label,0,,,74dd84997245ee1f,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,17,Fairness,label,0,3.9999962733606886,3.9999962733606886,1.0000000311648598,5,False,False,,True,,,label,0,,,081bbdeb27c9d9ba,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,18,Fairness,label,0,3.999290329513973,3.999290329513973,1.0000000446319388,5,False,False,,True,,,label,0,,,8f864c44ad7b8898,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,19,Fairness,label,0,2.0109869724311946,2.0109869724311946,1.0000000535045226,5,False,False,,True,,,label,0,,,c3b9a40c082b9de1,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,20,Fairness,label,0,1.9859578101014168,1.9859578101014168,0.9999999989598133,5,False,False,,True,,,label,0,,,3918ce1d488b140f,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,21,Fairness,label,0,3.0600752144967154,3.0600752144967154,1.0000000099661674,5,False,False,,True,,,label,0,,,e7dbcc1c43407f04,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,22,Fairness,label,0,3.9988304894007105,3.9988304894007105,1.0000000062063723,5,False,False,,True,,,label,0,,,c11a4afee3b09914,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,23,Fairness,label,0,3.9999832985675714,3.9999832985675714,1.0000000124101058,5,False,False,,True,,,label,0,,,4db4f9d71823acc3,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,24,Fairness,label,0,2.0000954548961825,2.0000954548961825,1.0000000805627915,5,False,False,,True,,,label,0,,,42f0ae82fc584562,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,25,Fairness,label,0,3.880796764346958,3.880796764346958,1.00000003091879,5,False,False,,True,,,label,0,,,6f98b76fa9e2e97c,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,26,Fairness,label,0,3.028824784488958,3.028824784488958,1.0000000509867435,5,False,False,,True,,,label,0,,,1aee3ca950d4a6e4,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,27,Fairness,label,0,2.9933150364051517,2.9933150364051517,1.0000000224515642,5,False,False,,True,,,label,0,,,ade18057e1400d65,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,28,Fairness,label,0,2.148050337012302,2.148050337012302,1.0000000219847305,5,False,False,,True,,,label,0,,,b4e9ce6e709fa91c,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,29,Fairness,label,0,2.0179866936543136,2.0179866936543136,0.9999999205780314,5,False,False,,True,,,label,0,,,da64ef21624e20a9,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,30,Fairness,label,0,2.9713968413664253,2.9713968413664253,1.000000047717037,5,False,False,,True,,,label,0,,,d620d38d7aa1adbc,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,31,Fairness,label,0,3.9999998362620532,3.9999998362620532,1.0000000445285544,5,False,False,,True,,,label,0,,,f7db8614c705ed1c,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,32,Fairness,label,0,1.851965482997612,1.851965482997612,0.9999998766894646,5,False,False,,True,,,label,0,,,e7e9b34bb6f8c18c,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,33,Fairness,label,0,2.0002611848660155,2.0002611848660155,0.9999999574842144,5,False,False,,True,,,label,0,,,686a1b3efdf36cd5,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,34,Loyalty,label,0,2.000678470418579,2.000678470418579,1.0000000157767783,5,False,False,,True,,,label,0,,,ef54c6e33f2da7e9,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,35,Loyalty,label,0,0.006698649748260944,0.006698649748260944,0.9999978078062367,5,False,False,,True,,,label,0,,,02880fca6e34aaaa,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,36,Loyalty,label,0,1.6800907137256713,1.6800907137256713,0.9999948053853751,5,False,False,,True,,,label,0,,,42b153f9fbe3be60,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,37,Loyalty,label,0,2.0051356413939936,2.0051356413939936,1.000000031551978,5,False,False,,True,,,label,0,,,84ff0e137301f2f2,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,38,Loyalty,label,0,2.2227096574197365,2.2227096574197365,1.000000065231352,5,False,False,,True,,,label,0,,,220698348b66d31a,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,39,Loyalty,label,0,2.0293106388728295,2.0293106388728295,0.9999998553903414,5,False,False,,True,,,label,0,,,a141394d2c6be3ad,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,40,Loyalty,label,0,1.6224725673160372,1.6224725673160372,0.9999997152976979,5,False,False,,True,,,label,0,,,b337bd83fa8dd03d,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,41,Loyalty,label,0,3.851780985894384,3.851780985894384,0.9999999999173023,5,False,False,,True,,,label,0,,,f33d6d702f709ab0,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,42,Loyalty,label,0,1.7317934741648613,1.7317934741648613,0.9999989885366224,5,False,False,,True,,,label,0,,,3c48ae06d95915d3,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,43,Loyalty,label,0,1.088762250071134,1.088762250071134,0.9999259823022658,5,False,False,,True,,,label,0,,,48ff0275c29b6f30,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,44,Loyalty,label,0,2.0371482571744006,2.0371482571744006,0.9999992956629994,5,False,False,,True,,,label,0,,,16d72da194af7ef1,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,45,Loyalty,label,0,2.010979306874361,2.010979306874361,1.0000000337475294,5,False,False,,True,,,label,0,,,66b48ba1e5e5a678,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,46,Loyalty,label,0,1.9987290771201152,1.9987290771201152,0.9997682997699303,5,False,False,,True,,,label,0,,,180b0dc07534cdef,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,47,Loyalty,label,0,1.320802172965559,1.320802172965559,0.9999980162902345,5,False,False,,True,,,label,0,,,a1f45249f0baea0e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,48,Loyalty,label,0,1.0337547942289316,1.0337547942289316,0.9999833100736566,5,False,False,,True,,,label,0,,,152b7cacef3b9c1a,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,49,Loyalty,label,0,1.0592231289117717,1.0592231289117717,0.9999988819375208,5,False,False,,True,,,label,0,,,715ebfd1e999cc39,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,50,Authority,label,0,2.3775429511737984,2.3775429511737984,0.9999999745768183,5,False,False,,True,,,label,0,,,8abcaf4cca16f190,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,51,Authority,label,0,2.003076990090105,2.003076990090105,0.9999997745229855,5,False,False,,True,,,label,0,,,7b584e434c7e6b4e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,52,Authority,label,0,2.000698196385988,2.000698196385988,1.0000000821463613,5,False,False,,True,,,label,0,,,55ab7d0788e63dd3,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,53,Authority,label,0,2.8176937735132217,2.8176937735132217,0.999999962140984,5,False,False,,True,,,label,0,,,dbcc2789be90b8fd,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,54,Authority,label,0,1.075525547371202,1.075525547371202,0.9999993059728179,5,False,False,,True,,,label,0,,,0001accf3401fdda,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,55,Authority,label,0,1.9844826643803486,1.9844826643803486,0.9999992239896679,5,False,False,,True,,,label,0,,,56034e346a4ce822,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,56,Authority,label,0,2.817584268506063,2.817584268506063,0.9999999419011818,5,False,False,,True,,,label,0,,,7657ec778a329844,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,57,Authority,label,0,2.005212293639734,2.005212293639734,1.000000095449515,5,False,False,,True,,,label,0,,,1b15795fb3577378,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,58,Authority,label,0,3.268887333663572,3.268887333663572,0.9999999227412429,5,False,False,,True,,,label,0,,,d87d948546b88df6,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,59,Authority,label,0,3.029302106385278,3.029302106385278,0.9999999955312047,5,False,False,,True,,,label,0,,,4f69934a0b664d29,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,60,Authority,label,0,1.9399194645186038,1.9399194645186038,0.999999929751247,5,False,False,,True,,,label,0,,,18fdedf1fc10cee7,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,61,Authority,label,0,1.7775760115141723,1.7775760115141723,0.999998993407094,5,False,False,,True,,,label,0,,,9622649cb856cb11,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,62,Authority,label,0,2.0007389541254073,2.0007389541254073,1.0000000462313263,5,False,False,,True,,,label,0,,,70a2e213b3fc2bd3,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,63,Authority,label,0,2.9987600077215957,2.9987600077215957,0.9999999233870127,5,False,False,,True,,,label,0,,,137a8ba32cf6e17d,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,64,Authority,label,0,2.006692473786095,2.006692473786095,1.0000000420734472,5,False,False,,True,,,label,0,,,02444589de858800,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,65,Authority,label,0,1.94028730737961,1.94028730737961,0.9999991089022502,5,False,False,,True,,,label,0,,,0a7d30ef4bd9ad06,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,66,Authority,label,0,1.2689420427258626,1.2689420427258626,0.9999998797055417,5,False,False,,True,,,label,0,,,1d7b6c98cee0975b,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,67,Sanctity,label,0,3.9999999950503167,3.9999999950503167,1.000000004946968,5,False,False,,True,,,label,0,,,9d8258d9a3f08736,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,68,Sanctity,label,0,1.7773470922359949,1.7773470922359949,0.9999965041870159,5,False,False,,True,,,label,0,,,48ff1f9e23b1b51c,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,69,Sanctity,label,0,3.8017846557982367,3.8017846557982367,0.9999866953109919,5,False,False,,True,,,label,0,,,583bb015eeaf3187,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,70,Sanctity,label,0,3.9996646471351083,3.9996646471351083,1.0000000090074888,5,False,False,,True,,,label,0,,,dfd495d4f718f08e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,71,Sanctity,label,0,3.999447216780007,3.999447216780007,0.9999999555332078,5,False,False,,True,,,label,0,,,f3798504cc679afc,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,72,Sanctity,label,0,3.9999998554938316,3.9999998554938316,1.0000000252927765,5,False,False,,True,,,label,0,,,6d9364b37fef2993,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,73,Sanctity,label,0,3.679120030224402,3.679120030224402,1.0000000371982798,5,False,False,,True,,,label,0,,,623b6cdfcfd1d445,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,74,Sanctity,label,0,3.9999999990261053,3.9999999990261053,1.0000000009737489,5,False,False,,True,,,label,0,,,6c45351c30bed00e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,75,Sanctity,label,0,1.5548151472058958,1.5548151472058958,0.6375888270959233,5,False,False,,True,,,label,0,,,1dd9fe930bd12326,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,76,Sanctity,label,0,3.999999999966673,3.999999999966673,1.0000000000333196,5,False,False,,True,,,label,0,,,801ebe9704a735d2,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,77,Sanctity,label,0,3.079602172110376,3.079602172110376,0.9998651265036093,5,False,False,,True,,,label,0,,,023ac6d935c90b33,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,78,Sanctity,label,0,1.6129090168748355,1.6129090168748355,0.9997147719290093,5,False,False,,True,,,label,0,,,00991bef33387a02,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,79,Sanctity,label,0,1.0130319060472115,1.0130319060472115,0.9999984001065962,5,False,False,,True,,,label,0,,,2e94672c5bafb988,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,80,Sanctity,label,0,3.9995694124663306,3.9995694124663306,1.0000000545942909,5,False,False,,True,,,label,0,,,8854940b70cc4c49,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,81,Sanctity,label,0,1.0948099337501556,1.0948099337501556,0.9998815099274372,5,False,False,,True,,,label,0,,,89e48a6bf1e12fcf,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,82,Sanctity,label,0,1.8180939170184194,1.8180939170184194,0.9999957377118537,5,False,False,,True,,,label,0,,,0b435b2c16481968,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,83,Sanctity,label,0,3.318306401767882,3.318306401767882,0.999999964220572,5,False,False,,True,,,label,0,,,bc6cf192427e33c8,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,84,Liberty,label,0,2.008577734989756,2.008577734989756,1.0000000243590983,5,False,False,,True,,,label,0,,,b1b3854e860d9100,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,85,Liberty,label,0,1.77730283945933,1.77730283945933,0.9999995244645709,5,False,False,,True,,,label,0,,,ce20ab84270640b1,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,86,Liberty,label,0,3.999999991847913,3.999999991847913,1.0000000081520526,5,False,False,,True,,,label,0,,,da0d9dddb434135b,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,87,Liberty,label,0,2.962739073709919,2.962739073709919,0.9999999710314038,5,False,False,,True,,,label,0,,,119473ab47a18690,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,88,Liberty,label,0,2.320866979308634,2.320866979308634,0.999999978727427,5,False,False,,True,,,label,0,,,0b2ffc0615e5d071,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,89,Liberty,label,0,2.1480677166030167,2.1480677166030167,1.0000000687258783,5,False,False,,True,,,label,0,,,51e5131d1ecdf088,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,90,Liberty,label,0,3.8175383746967677,3.8175383746967677,1.000000012495002,5,False,False,,True,,,label,0,,,a360e93e7fa1d757,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,91,Liberty,label,0,3.9999970976763883,3.9999970976763883,1.000000041303143,5,False,False,,True,,,label,0,,,704961020f5ea07d,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,92,Liberty,label,0,2.9627084179350285,2.9627084179350285,0.9999999151302242,5,False,False,,True,,,label,0,,,8fd2dde7d322fcd7,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,93,Liberty,label,0,1.9994619604744934,1.9994619604744934,0.999999910616712,5,False,False,,True,,,label,0,,,2da496a5ce96df9d,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,94,Liberty,label,0,1.780276749547608,1.780276749547608,0.9999978294498109,5,False,False,,True,,,label,0,,,9493b30ead7f5a0f,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,95,Liberty,label,0,2.0140652471351674,2.0140652471351674,0.9999998939425433,5,False,False,,True,,,label,0,,,1a684fcadd9e89cf,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,96,Liberty,label,0,1.003167927537259,1.003167927537259,0.9999993302958252,5,False,False,,True,,,label,0,,,752a1c71fc01a52e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,97,Liberty,label,0,1.0953504183452423,1.0953504183452423,0.9999997695672328,5,False,False,,True,,,label,0,,,78236a325230bb93,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,98,Liberty,label,0,3.9999038976007895,3.9999038976007895,1.0000000289393782,5,False,False,,True,,,label,0,,,24d9d1d954c03c7a,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,99,Liberty,label,0,2.568319656721002,2.568319656721002,0.9999995595284713,5,False,False,,True,,,label,0,,,18987dfee8219602,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,100,Liberty,label,0,2.0019251936347877,2.0019251936347877,0.9999999888962869,5,False,False,,True,,,label,0,,,cb73f032e5c256e6,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,101,Social Norms,label,0,0.0009111449230687603,0.0009111449230687603,0.9999993823132456,5,False,False,,True,,,label,0,,,d73b029f99fc7b91,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,102,Social Norms,label,0,4.3175700506797896e-10,4.3175700506797896e-10,1.000000000418571,5,False,False,,True,,,label,0,,,c7662e365cd22eec,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,103,Social Norms,label,0,8.582024931034258e-05,8.582024931034258e-05,0.99999984972659,5,False,False,,True,,,label,0,,,aee8740edc980e2d,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,104,Social Norms,label,0,1.8312973487013683e-09,1.8312973487013683e-09,1.0000000018249964,5,False,False,,True,,,label,0,,,ae37a93ce11002ed,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,105,Social Norms,label,0,3.120296003346205e-05,3.120296003346205e-05,0.9999999705700057,5,False,False,,True,,,label,0,,,594111d68b18945e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,106,Social Norms,label,0,0.001501658408514541,0.001501658408514541,0.9999999718345112,5,False,False,,True,,,label,0,,,2fdb8be96f275ac2,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,107,Social Norms,label,0,1.1283858417162469e-07,1.1283858417162469e-07,0.9999999934767723,5,False,False,,True,,,label,0,,,24edf6f925d94f05,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,108,Social Norms,label,0,1.640031715055072e-12,1.640031715055072e-12,1.0000000000012326,5,False,False,,True,,,label,0,,,27715cd283df48a0,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,109,Social Norms,label,0,8.481390691023214e-05,8.481390691023214e-05,0.9999999426527066,5,False,False,,True,,,label,0,,,dcfc113a808c1bdb,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,110,Social Norms,label,0,8.458419646471975e-09,8.458419646471975e-09,1.0000000083038076,5,False,False,,True,,,label,0,,,f1c0bc960d5937e3,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,111,Social Norms,label,0,0.02297897983140714,0.02297897983140714,0.9999999017242434,5,False,False,,True,,,label,0,,,89c0909c0739fffa,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,112,Social Norms,label,0,6.855688653503394e-08,6.855688653503394e-08,0.9999999491967984,5,False,False,,True,,,label,0,,,8dfc7fd7354cb2e9,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,113,Social Norms,label,0,4.344587480012601e-12,4.344587480012601e-12,1.0000000000036686,5,False,False,,True,,,label,0,,,b3482461ba269d3e,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,114,Social Norms,label,0,1.9241863449642012,1.9241863449642012,0.9999999583908872,5,False,False,,True,,,label,0,,,f60f43d43dc45aa2,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,115,Social Norms,label,0,8.648515005624564e-10,8.648515005624564e-10,1.0000000008099164,5,False,False,,True,,,label,0,,,db10559161b3c6fc,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,116,Social Norms,label,0,1.7310351589127237e-08,1.7310351589127237e-08,1.0000000172839758,5,False,False,,True,,,label,0,,,20d4044e0980b5e9,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,1,Care,string_line,0,3.999978555036833,3.9066050948014452,0.9999983188211738,5,False,False,,True,,,line,0,,,add09e54f847dca8,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,2,Care,string_line,0,2.000709657830118,2.0966983250396134,0.9999663763052924,5,False,False,,True,,,line,0,,,d02b48f484c9fd49,
Qwen/Qwen2.5-72B-Instruct,495f39366efef23836d0cfae4fbe635880d2be31,v2,3,Care,string_line,0,3.1183048180341206,3.1631979031275272,0.9999978120636854,5,False,False,,True,,,line,0,,,e77c696dedb9b296,
