model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,18,Fairness,label,0,3.999978555028122,3.999978555028122,0.9999999877540704,5,False,False,,True,,,label,0,,,8f864c44ad7b8898,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,19,Fairness,label,0,3.989013056506527,3.989013056506527,1.0000000014865131,5,False,False,,True,,,label,0,,,c3b9a40c082b9de1,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,20,Fairness,label,0,1.8822771835755363,1.8822771835755363,0.9999999540050127,5,False,False,,True,,,label,0,,,3918ce1d488b140f,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,21,Fairness,label,0,3.1192025379429493,3.1192025379429493,1.0000000012916188,5,False,False,,True,,,label,0,,,e7dbcc1c43407f04,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,22,Fairness,label,0,3.999999855501844,3.999999855501844,1.0000000252888155,5,False,False,,True,,,label,0,,,c11a4afee3b09914,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,23,Fairness,label,0,3.999995214904658,3.999995214904658,1.0000000167461518,5,False,False,,True,,,label,0,,,4db4f9d71823acc3,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,24,Fairness,label,0,2.851953580306163,2.851953580306163,0.9999999631898601,5,False,False,,True,,,label,0,,,42f0ae82fc584562,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,25,Fairness,label,0,3.977022626692532,3.977022626692532,1.000000021005778,5,False,False,,True,,,label,0,,,6f98b76fa9e2e97c,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,26,Fairness,label,0,3.437823280903305,3.4378232809033054,1.0000000355485514,5,False,False,,True,,,label,0,,,1aee3ca950d4a6e4,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,27,Fairness,label,0,3.9992903296362763,3.9992903296362763,1.0000000445707946,5,False,False,,True,,,label,0,,,ade18057e1400d65,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,28,Fairness,label,0,3.99966464984387,3.99966464984387,1.0000000076532132,5,False,False,,True,,,label,0,,,b4e9ce6e709fa91c,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,29,Fairness,label,0,2.499806876355798,2.499806876355798,0.9999999213419879,5,False,False,,True,,,label,0,,,da64ef21624e20a9,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,30,Fairness,label,0,3.998830489361748,3.998830489361748,1.0000000062260455,5,False,False,,True,,,label,0,,,d620d38d7aa1adbc,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,31,Fairness,label,0,3.9999970976864336,3.9999970976864336,1.0000000412981285,5,False,False,,True,,,label,0,,,f7db8614c705ed1c,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,32,Fairness,label,0,3.002619902998084,3.002619902998084,0.9999999686581336,5,False,False,,True,,,label,0,,,e7e9b34bb6f8c18c,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,33,Fairness,label,0,3.0373054713134127,3.0373054713134127,0.9999999458574017,5,False,False,,True,,,label,0,,,686a1b3efdf36cd5,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,34,Loyalty,label,0,2.9707002478791673,2.9707002478791673,0.9999998153746613,5,False,False,,True,,,label,0,,,ef54c6e33f2da7e9,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,35,Loyalty,label,0,0.6791787170501304,0.679178717050099,0.9999260130328621,5,False,False,,True,,,label,0,,,02880fca6e34aaaa,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,36,Loyalty,label,0,2.0433638223512443,2.0433638223512443,0.9999995291922029,5,False,False,,True,,,label,0,,,42b153f9fbe3be60,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,37,Loyalty,label,0,0.9999980303826554,0.9999980303826554,0.9999971322781496,5,False,False,,True,,,label,0,,,84ff0e137301f2f2,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,38,Loyalty,label,0,3.047422152723957,3.047422152723957,1.0000000491030239,5,False,False,,True,,,label,0,,,220698348b66d31a,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,39,Loyalty,label,0,1.9051983227090032,1.9051983227090032,0.9999998171929719,5,False,False,,True,,,label,0,,,a141394d2c6be3ad,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,40,Loyalty,label,0,1.0000004077699405,1.0000004077699405,0.9999999007770278,5,False,False,,True,,,label,0,,,b337bd83fa8dd03d,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,41,Loyalty,label,0,2.146579618315696,2.146579618315696,1.0000000770656048,5,False,False,,True,,,label,0,,,f33d6d702f709ab0,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,42,Loyalty,label,0,1.000042496755981,1.000042496755981,0.9999975198219159,5,False,False,,True,,,label,0,,,3c48ae06d95915d3,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,43,Loyalty,label,0,1.0000172222818635,1.0000172222818635,0.9999995615222629,5,False,False,,True,,,label,0,,,48ff0275c29b6f30,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,44,Loyalty,label,0,0.999999953904031,0.999999953904031,0.9999998519972702,5,False,False,,True,,,label,0,,,16d72da194af7ef1,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,45,Loyalty,label,0,1.0229791911036852,1.0229791911036852,1.0000000101575146,5,False,False,,True,,,label,0,,,66b48ba1e5e5a678,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,46,Loyalty,label,0,0.9979525875384943,0.9979525875384943,0.9999986716413163,5,False,False,,True,,,label,0,,,180b0dc07534cdef,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,47,Loyalty,label,0,1.000911043497991,1.000911043497991,0.9999999498946124,5,False,False,,True,,,label,0,,,a1f45249f0baea0e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,48,Loyalty,label,0,0.7311730591092527,0.731173059109252,0.9999915921808895,5,False,False,,True,,,label,0,,,152b7cacef3b9c1a,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,49,Loyalty,label,0,1.670199456376361e-05,1.670199456376355e-05,0.9999995358544024,5,False,False,,True,,,label,0,,,715ebfd1e999cc39,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,50,Authority,label,0,2.0051917204813097,2.0051917204813097,0.9999999707549768,5,False,False,,True,,,label,0,,,8abcaf4cca16f190,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,51,Authority,label,0,3.029308943973719,3.029308943973719,0.9999999527755592,5,False,False,,True,,,label,0,,,7b584e434c7e6b4e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,52,Authority,label,0,3.3775404715206614,3.377540471520661,1.0000000084006455,5,False,False,,True,,,label,0,,,55ab7d0788e63dd3,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,53,Authority,label,0,3.982013786653724,3.982013786653724,0.9999999698194842,5,False,False,,True,,,label,0,,,dbcc2789be90b8fd,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,54,Authority,label,0,1.0002612048041952,1.0002612048041952,0.999999961775895,5,False,False,,True,,,label,0,,,0001accf3401fdda,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,55,Authority,label,0,1.0000078829259829,1.0000078829259829,0.9999999086593455,5,False,False,,True,,,label,0,,,56034e346a4ce822,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,56,Authority,label,0,2.9890187422507046,2.9890187422507046,0.9999999923864724,5,False,False,,True,,,label,0,,,7657ec778a329844,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,57,Authority,label,0,1.940116042458437,1.940116042458437,0.9999999558002968,5,False,False,,True,,,label,0,,,1b15795fb3577378,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,58,Authority,label,0,3.99998699287479,3.99998699287479,1.000000013481124,5,False,False,,True,,,label,0,,,d87d948546b88df6,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,59,Authority,label,0,3.075858003905759,3.075858003905759,0.9999999487894012,5,False,False,,True,,,label,0,,,4f69934a0b664d29,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,60,Authority,label,0,3.0229559383804983,3.0229559383804983,1.0000000085367393,5,False,False,,True,,,label,0,,,18fdedf1fc10cee7,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,61,Authority,label,0,1.0953538626167025,1.0953538626167025,0.999999929473269,5,False,False,,True,,,label,0,,,9622649cb856cb11,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,62,Authority,label,0,2.9989053272485147,2.9989053272485147,0.9999999987429579,5,False,False,,True,,,label,0,,,70a2e213b3fc2bd3,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,63,Authority,label,0,3.9399133483951485,3.9399133483951485,0.9999999748179275,5,False,False,,True,,,label,0,,,137a8ba32cf6e17d,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,64,Authority,label,0,1.0000061441643635,1.0000061441643635,0.9999999453824825,5,False,False,,True,,,label,0,,,02444589de858800,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,65,Authority,label,0,3.060065277267658,3.060065277267658,0.9999999563147952,5,False,False,,True,,,label,0,,,0a7d30ef4bd9ad06,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,66,Authority,label,0,2.989025593010939,2.989025593010939,1.000000016764633,5,False,False,,True,,,label,0,,,1d7b6c98cee0975b,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,67,Sanctity,label,0,2.0084584335283964,2.0084584335283964,0.9999997989852341,5,False,False,,True,,,label,0,,,9d8258d9a3f08736,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,68,Sanctity,label,0,3.9525739121146493,3.9525739121146493,1.0000000229839758,5,False,False,,True,,,label,0,,,48ff1f9e23b1b51c,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,69,Sanctity,label,0,1.375421830362767,1.375421830362767,0.9999996800528783,5,False,False,,True,,,label,0,,,583bb015eeaf3187,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,70,Sanctity,label,0,3.9999977396705915,3.9999977396705915,0.9999999953558018,5,False,False,,True,,,label,0,,,dfd495d4f718f08e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,71,Sanctity,label,0,3.9999986290409053,3.9999986290409053,0.9999999404489646,5,False,False,,True,,,label,0,,,f3798504cc679afc,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,72,Sanctity,label,0,3.999999931742976,3.999999931742976,0.9999999490472433,5,False,False,,True,,,label,0,,,6d9364b37fef2993,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,73,Sanctity,label,0,3.9999724643042054,3.9999724643042054,0.9999999991033821,5,False,False,,True,,,label,0,,,623b6cdfcfd1d445,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,74,Sanctity,label,0,3.030641515025669,3.030641515025669,0.9894854388271005,5,False,False,,True,,,label,0,,,6c45351c30bed00e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,75,Sanctity,label,0,1.9859739136651446,1.9859739136651446,0.9531726580660425,5,False,False,,True,,,label,0,,,1dd9fe930bd12326,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,76,Sanctity,label,0,3.9994472212665273,3.9994472212665273,0.9999999532893719,5,False,False,,True,,,label,0,,,801ebe9704a735d2,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,77,Sanctity,label,0,1.499588474887088,1.4995884748870878,0.9999810094336178,5,False,False,,True,,,label,0,,,023ac6d935c90b33,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,78,Sanctity,label,0,0.9992904932060229,0.9992904932060229,0.999998898057682,5,False,False,,True,,,label,0,,,00991bef33387a02,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,79,Sanctity,label,0,1.010989993952118,1.010989993952118,1.0000000110131977,5,False,False,,True,,,label,0,,,2e94672c5bafb988,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,80,Sanctity,label,0,3.9999986290395366,3.9999986290395366,0.9999999404496475,5,False,False,,True,,,label,0,,,8854940b70cc4c49,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,81,Sanctity,label,0,1.0011694744900503,1.0011694744900503,1.0000000429099507,5,False,False,,True,,,label,0,,,89e48a6bf1e12fcf,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,82,Sanctity,label,0,1.2227295807925063,1.2227295807925063,0.9999999696893167,5,False,False,,True,,,label,0,,,0b435b2c16481968,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,83,Sanctity,label,0,3.320789583180447,3.320789583180447,0.9999999593964892,5,False,False,,True,,,label,0,,,bc6cf192427e33c8,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,84,Liberty,label,0,2.9820885376465407,2.9820885376465407,0.9999999943589631,5,False,False,,True,,,label,0,,,b1b3854e860d9100,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,85,Liberty,label,0,0.9999902608523483,0.9999902608523483,0.9999995837535408,5,False,False,,True,,,label,0,,,ce20ab84270640b1,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,86,Liberty,label,0,3.9999999961492074,3.9999999961492074,1.000000003850765,5,False,False,,True,,,label,0,,,da0d9dddb434135b,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,87,Liberty,label,0,3.1824248210725004,3.1824248210725004,0.9999999715304313,5,False,False,,True,,,label,0,,,119473ab47a18690,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,88,Liberty,label,0,3.999290329570619,3.999290329570619,1.0000000446036248,5,False,False,,True,,,label,0,,,0b2ffc0615e5d071,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,89,Liberty,label,0,3.0228813190410735,3.0228813190410735,1.0000000461954215,5,False,False,,True,,,label,0,,,51e5131d1ecdf088,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,90,Liberty,label,0,3.9999998555016556,3.9999998555016556,1.0000000252889074,5,False,False,,True,,,label,0,,,a360e93e7fa1d757,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,91,Liberty,label,0,3.9999998555017853,3.9999998555017853,1.0000000252888446,5,False,False,,True,,,label,0,,,704961020f5ea07d,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,92,Liberty,label,0,3.731058556789822,3.731058556789822,0.9999999527745779,5,False,False,,True,,,label,0,,,8fd2dde7d322fcd7,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,93,Liberty,label,0,1.9049092973429649,1.9049092973429649,0.9999999679513338,5,False,False,,True,,,label,0,,,2da496a5ce96df9d,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,94,Liberty,label,0,3.037268677954813,3.037268677954813,0.9999998437793693,5,False,False,,True,,,label,0,,,9493b30ead7f5a0f,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,95,Liberty,label,0,3.7310581856474454,3.7310581856474454,1.0000000227945938,5,False,False,,True,,,label,0,,,1a684fcadd9e89cf,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,96,Liberty,label,0,1.0000053126533106,1.0000053126533106,0.9999995847703357,5,False,False,,True,,,label,0,,,752a1c71fc01a52e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,97,Liberty,label,0,3.148046990516466,3.148046990516466,1.0000000237464997,5,False,False,,True,,,label,0,,,78236a325230bb93,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,98,Liberty,label,0,3.999998239656037,3.999998239656037,0.9999999722072793,5,False,False,,True,,,label,0,,,24d9d1d954c03c7a,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,99,Liberty,label,0,2.2212813728181797,2.2212813728181797,0.9999995302136873,5,False,False,,True,,,label,0,,,18987dfee8219602,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,100,Liberty,label,0,2.0596576831163795,2.0596576831163795,1.0000000325618998,5,False,False,,True,,,label,0,,,cb73f032e5c256e6,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,101,Social Norms,label,0,9.610267028696205e-05,9.610267028684923e-05,0.9999999098852588,5,False,False,,True,,,label,0,,,d73b029f99fc7b91,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,102,Social Norms,label,0,0.00015843715244450888,0.0001584371524440921,0.9999991982980259,5,False,False,,True,,,label,0,,,c7662e365cd22eec,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,103,Social Norms,label,0,0.9890130810826272,0.989013081082627,0.9999993210343772,5,False,False,,True,,,label,0,,,aee8740edc980e2d,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,104,Social Norms,label,0,7.484626224352393e-05,7.484626224291154e-05,0.9999996308083062,5,False,False,,True,,,label,0,,,ae37a93ce11002ed,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,105,Social Norms,label,0,0.9999938592265947,0.9999938592265947,0.9999995911024289,5,False,False,,True,,,label,0,,,594111d68b18945e,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,106,Social Norms,label,0,0.9999870010268255,0.9999870010268255,0.9999996640151574,5,False,False,,True,,,label,0,,,2fdb8be96f275ac2,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,107,Social Norms,label,0,9.610251715776085e-05,9.610251715298882e-05,0.999999790619249,5,False,False,,True,,,label,0,,,24edf6f925d94f05,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,108,Social Norms,label,0,5.762943136915165e-11,5.762943136673691e-11,1.0000000000559675,5,False,False,,True,,,label,0,,,27715cd283df48a0,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,109,Social Norms,label,0,0.999876608833789,0.999876608833789,0.9999994356132399,5,False,False,,True,,,label,0,,,dcfc113a808c1bdb,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,110,Social Norms,label,0,1.7268790214325468e-08,1.726879021432482e-08,1.0000000172631431,5,False,False,,True,,,label,0,,,f1c0bc960d5937e3,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,111,Social Norms,label,0,0.014063635546373243,0.014063635546331726,0.9999967207742625,5,False,False,,True,,,label,0,,,89c0909c0739fffa,
Qwen/Qwen2.5-32B-Instruct,5ede1c97bbab6ce5cda5812749b4c0bdf79b18dd,v2,112,Social Norms,label,0,0.0007096709518231193,0.0007096709518149636,0.9999977815864018,5,False,False,,True,,,label,0,,,8dfc7fd7354cb2e9,
