model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,11,Care,label,0,3.999999984769913,3.999999984769913,1.0000000152300066,5,False,False,,True,,,label,0,,,15c66492ec351920,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,12,Care,label,0,3.4377629800194107,3.4377629800194107,0.9999997699502206,5,False,False,,True,,,label,0,,,96a5e8d58cc271a5,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,13,Care,label,0,2.0168915526574898,2.0168915526574898,0.9999972220898566,5,False,False,,True,,,label,0,,,385dff2177d66657,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,14,Care,label,0,3.4999972047759043,3.4999972047759043,0.999999596523473,5,False,False,,True,,,label,0,,,bbb67b2a11cd6d48,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,15,Care,label,0,0.999692837496749,0.999692837496749,0.9999951826659201,5,False,False,,True,,,label,0,,,b5ac1afe2446645a,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,16,Care,label,0,3.0470912723467496,3.0470912723467496,1.0000000328378702,5,False,False,,True,,,label,0,,,74dd84997245ee1f,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,17,Fairness,label,0,3.9998415637630975,3.9998415637630975,1.000000032186511,5,False,False,,True,,,label,0,,,081bbdeb27c9d9ba,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,18,Fairness,label,0,3.9999251537334564,3.9999251537334564,0.9999999884324047,5,False,False,,True,,,label,0,,,8f864c44ad7b8898,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,19,Fairness,label,0,2.023549910179516,2.023549910179516,0.9999962082028532,5,False,False,,True,,,label,0,,,c3b9a40c082b9de1,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,20,Fairness,label,0,2.022977182213667,2.022977182213667,1.0000000670462466,5,False,False,,True,,,label,0,,,3918ce1d488b140f,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,21,Fairness,label,0,3.377540623555728,3.377540623555728,0.999999897779232,5,False,False,,True,,,label,0,,,e7dbcc1c43407f04,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,22,Fairness,label,0,3.9999998144608453,3.9999998144608453,0.9999999471206162,5,False,False,,True,,,label,0,,,c11a4afee3b09914,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,23,Fairness,label,0,3.999998932296745,3.999998932296745,0.9999999948205942,5,False,False,,True,,,label,0,,,4db4f9d71823acc3,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,24,Fairness,label,0,3.0757837660382505,3.0757837660382505,0.9999996448291611,5,False,False,,True,,,label,0,,,42f0ae82fc584562,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,25,Fairness,label,0,3.9914225147366573,3.9914225147366573,0.9999999621315026,5,False,False,,True,,,label,0,,,6f98b76fa9e2e97c,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,26,Fairness,label,0,3.777299860678884,3.777299860678884,1.0000000369005373,5,False,False,,True,,,label,0,,,1aee3ca950d4a6e4,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,27,Fairness,label,0,3.9890130584191645,3.9890130584191645,1.0000000005243233,5,False,False,,True,,,label,0,,,ade18057e1400d65,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,28,Fairness,label,0,3.0055024278553075,3.0055024278553075,1.0018583288302227,5,False,False,,True,,,label,0,,,b4e9ce6e709fa91c,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,29,Fairness,label,0,1.9399132727538748,1.9399132727538748,0.9999924156655526,5,False,False,,True,,,label,0,,,da64ef21624e20a9,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,30,Fairness,label,0,3.9999251537364344,3.9999251537364344,0.9999999884316673,5,False,False,,True,,,label,0,,,d620d38d7aa1adbc,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,31,Fairness,label,0,3.9999998144532443,3.9999998144532443,0.9999999471225388,5,False,False,,True,,,label,0,,,f7db8614c705ed1c,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,32,Fairness,label,0,2.731943318650538,2.731943318650538,0.9999941565340876,5,False,False,,True,,,label,0,,,e7e9b34bb6f8c18c,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,33,Fairness,label,0,3.003808950431529,3.003808950431529,0.9999999902008502,5,False,False,,True,,,label,0,,,686a1b3efdf36cd5,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,34,Loyalty,label,0,3.008021972876516,3.008021972876516,0.9999988711880212,5,False,False,,True,,,label,0,,,ef54c6e33f2da7e9,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,35,Loyalty,label,0,0.622459471772897,0.622459471772897,0.9999916360326009,5,False,False,,True,,,label,0,,,02880fca6e34aaaa,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,36,Loyalty,label,0,0.7333539244966996,0.7333539244966996,0.9998576924892056,5,False,False,,True,,,label,0,,,42b153f9fbe3be60,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,37,Loyalty,label,0,0.022977369056634875,0.022977369056634875,0.9999985027291213,5,False,False,,True,,,label,0,,,84ff0e137301f2f2,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,38,Loyalty,label,0,0.9995401629473104,0.9995401629473104,0.9996680741135292,5,False,False,,True,,,label,0,,,220698348b66d31a,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,39,Loyalty,label,0,2.1530425736157652,2.1530425736157652,0.9999931875699203,5,False,False,,True,,,label,0,,,a141394d2c6be3ad,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,40,Loyalty,label,0,0.002472623612467124,0.002472623612467124,0.9999993202461417,5,False,False,,True,,,label,0,,,b337bd83fa8dd03d,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,41,Loyalty,label,0,1.9859362426256113,1.9859362426256113,0.9999633495814941,5,False,False,,True,,,label,0,,,f33d6d702f709ab0,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,42,Loyalty,label,0,1.0140629840509758,1.0140629840509758,0.9999809045001455,5,False,False,,True,,,label,0,,,3c48ae06d95915d3,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,43,Loyalty,label,0,1.99331728090208,1.99331728090208,0.9999900606642832,5,False,False,,True,,,label,0,,,48ff0275c29b6f30,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,44,Loyalty,label,0,0.9964797727227374,0.9964797727227374,0.9999019406983307,5,False,False,,True,,,label,0,,,16d72da194af7ef1,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,45,Loyalty,label,0,1.9890179822529672,1.9890179822529672,0.9999971541173498,5,False,False,,True,,,label,0,,,66b48ba1e5e5a678,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,46,Loyalty,label,0,1.9706849325195972,1.9706849325195972,0.9947601542778586,5,False,False,,True,,,label,0,,,180b0dc07534cdef,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,47,Loyalty,label,0,1.8807972131974984,1.8807972131974984,0.9999679439148591,5,False,False,,True,,,label,0,,,a1f45249f0baea0e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,48,Loyalty,label,0,0.03732827361901325,0.037328273619013204,0.9993257580688555,5,False,False,,True,,,label,0,,,152b7cacef3b9c1a,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,49,Loyalty,label,0,0.07585818254461262,0.07585818254461262,0.9998040352128157,5,False,False,,True,,,label,0,,,715ebfd1e999cc39,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,50,Authority,label,0,2.9260571945366673,2.9260571945366673,0.9999851880056757,5,False,False,,True,,,label,0,,,8abcaf4cca16f190,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,51,Authority,label,0,2.180753542027806,2.180753542027806,0.9998385665862095,5,False,False,,True,,,label,0,,,7b584e434c7e6b4e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,52,Authority,label,0,2.9995706131332898,2.9995706131332898,0.9999998635103758,5,False,False,,True,,,label,0,,,55ab7d0788e63dd3,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,53,Authority,label,0,3.9890130582874326,3.9890130582874326,1.0000000005845504,5,False,False,,True,,,label,0,,,dbcc2789be90b8fd,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,54,Authority,label,0,1.095349470300226,1.095349470300226,0.9999991267601128,5,False,False,,True,,,label,0,,,0001accf3401fdda,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,55,Authority,label,0,1.022967152233539,1.022967152233539,0.9999248716040501,5,False,False,,True,,,label,0,,,56034e346a4ce822,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,56,Authority,label,0,3.8807970710756914,3.8807970710756914,0.9999987035604967,5,False,False,,True,,,label,0,,,7657ec778a329844,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,57,Authority,label,0,1.6224589299550876,1.6224589299550876,0.9992457941243426,5,False,False,,True,,,label,0,,,1b15795fb3577378,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,58,Authority,label,0,3.9975273769334145,3.9975273769334145,1.0000000330695173,5,False,False,,True,,,label,0,,,d87d948546b88df6,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,59,Authority,label,0,3.9968273169292616,3.9968273169292616,1.0000000121652666,5,False,False,,True,,,label,0,,,4f69934a0b664d29,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,60,Authority,label,0,2.5000230654027,2.5000230654027,0.9999973757055476,5,False,False,,True,,,label,0,,,18fdedf1fc10cee7,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,61,Authority,label,0,1.9959352353093787,1.9959352353093787,0.9998629391521442,5,False,False,,True,,,label,0,,,9622649cb856cb11,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,62,Authority,label,0,2.000291609791385,2.000291609791385,0.9999950343240314,5,False,False,,True,,,label,0,,,70a2e213b3fc2bd3,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,63,Authority,label,0,2.817873866088619,2.817873866088619,0.9999933315070103,5,False,False,,True,,,label,0,,,137a8ba32cf6e17d,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,64,Authority,label,0,2.268985372266137,2.268985372266137,0.9999611553584906,5,False,False,,True,,,label,0,,,02444589de858800,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,65,Authority,label,0,2.563516811205907,2.563516811205907,0.9999208397077963,5,False,False,,True,,,label,0,,,0a7d30ef4bd9ad06,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,66,Authority,label,0,3.0222680305298275,3.0222680305298275,0.999997750396787,5,False,False,,True,,,label,0,,,1d7b6c98cee0975b,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,67,Sanctity,label,0,0.18847832711822998,0.18847832711822998,0.9989023942994288,5,False,False,,True,,,label,0,,,9d8258d9a3f08736,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,68,Sanctity,label,0,1.952059197386783,1.952059197386783,0.9942015328368854,5,False,False,,True,,,label,0,,,48ff1f9e23b1b51c,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,69,Sanctity,label,0,3.9994470970571796,3.9994470970571796,0.9999968926520499,5,False,False,,True,,,label,0,,,583bb015eeaf3187,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,70,Sanctity,label,0,3.9998765930730444,3.9998765930730444,0.9999943100796637,5,False,False,,True,,,label,0,,,dfd495d4f718f08e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,71,Sanctity,label,0,3.2429822151367045,3.2429822151367045,0.9999970134049055,5,False,False,,True,,,label,0,,,f3798504cc679afc,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,72,Sanctity,label,0,3.99994170858029,3.99994170858029,0.9999997629841048,5,False,False,,True,,,label,0,,,6d9364b37fef2993,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,73,Sanctity,label,0,3.9998415637454716,3.9998415637454716,1.000000032195129,5,False,False,,True,,,label,0,,,623b6cdfcfd1d445,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,74,Sanctity,label,0,3.99999999553273,3.99999999553273,1.000000004389419,5,False,False,,True,,,label,0,,,6c45351c30bed00e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,75,Sanctity,label,0,0.0031757756205445897,0.0031757756205445,0.9848365668227562,5,False,False,,True,,,label,0,,,1dd9fe930bd12326,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,76,Sanctity,label,0,3.999999998573702,3.999999998573702,1.0000000014190396,5,False,False,,True,,,label,0,,,801ebe9704a735d2,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,77,Sanctity,label,0,0.999772870205329,0.999772870205329,0.99802535143044,5,False,False,,True,,,label,0,,,023ac6d935c90b33,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,78,Sanctity,label,0,0.995492534753448,0.995492534753448,0.9999160983752172,5,False,False,,True,,,label,0,,,00991bef33387a02,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,79,Sanctity,label,0,0.9998690994320252,0.9998690994320252,0.9999977667886102,5,False,False,,True,,,label,0,,,2e94672c5bafb988,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,80,Sanctity,label,0,3.999964643735705,3.999964643735705,0.9999999523506103,5,False,False,,True,,,label,0,,,8854940b70cc4c49,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,81,Sanctity,label,0,1.9820052652848492,1.9820052652848492,0.9974542861001445,5,False,False,,True,,,label,0,,,89e48a6bf1e12fcf,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,82,Sanctity,label,0,1.5604838637539467,1.5604838637539467,0.9997943236210222,5,False,False,,True,,,label,0,,,0b435b2c16481968,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,83,Sanctity,label,0,2.0243867692971214,2.0243867692971214,0.9994464625763386,5,False,False,,True,,,label,0,,,bc6cf192427e33c8,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,84,Liberty,label,0,1.0293121645566732,1.0293121645566732,0.9999998375954648,5,False,False,,True,,,label,0,,,b1b3854e860d9100,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,85,Liberty,label,0,0.9999726498452776,0.9999726498452776,0.9999999462289494,5,False,False,,True,,,label,0,,,ce20ab84270640b1,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,86,Liberty,label,0,3.999999999998943,3.999999999998943,1.0000000000010187,5,False,False,,True,,,label,0,,,da0d9dddb434135b,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,87,Liberty,label,0,3.6791753953036745,3.6791753953036745,0.9999997524265904,5,False,False,,True,,,label,0,,,119473ab47a18690,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,88,Liberty,label,0,1.9994930369506834,1.9994930369506834,0.9999989545413935,5,False,False,,True,,,label,0,,,0b2ffc0615e5d071,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,89,Liberty,label,0,2.999999803940325,2.999999803940325,0.9999999762552614,5,False,False,,True,,,label,0,,,51e5131d1ecdf088,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,90,Liberty,label,0,3.999999814460809,3.999999814460809,0.9999999471206252,5,False,False,,True,,,label,0,,,a360e93e7fa1d757,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,91,Liberty,label,0,3.9999999995391953,3.9999999995391953,1.0000000004601304,5,False,False,,True,,,label,0,,,704961020f5ea07d,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,92,Liberty,label,0,2.9759040356369533,2.9759040356369533,0.999999673849412,5,False,False,,True,,,label,0,,,8fd2dde7d322fcd7,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,93,Liberty,label,0,1.8519527508437672,1.8519527508437672,0.9999813913460059,5,False,False,,True,,,label,0,,,2da496a5ce96df9d,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,94,Liberty,label,0,1.0029114975092364,1.0029114975092364,0.9997925832437532,5,False,False,,True,,,label,0,,,9493b30ead7f5a0f,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,95,Liberty,label,0,2.2283276826786818,2.2283276826786818,0.9999762128558496,5,False,False,,True,,,label,0,,,1a684fcadd9e89cf,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,96,Liberty,label,0,0.9959298756572328,0.9959298756572328,1.000000051747016,5,False,False,,True,,,label,0,,,752a1c71fc01a52e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,97,Liberty,label,0,1.0000000000020932,1.0000000000020932,0.9999995875712894,5,False,False,,True,,,label,0,,,78236a325230bb93,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,98,Liberty,label,0,3.999999974889979,3.999999974889979,1.0000000251099992,5,False,False,,True,,,label,0,,,24d9d1d954c03c7a,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,99,Liberty,label,0,1.4949745953756945,1.4949745953756943,0.98492605147363,5,False,False,,True,,,label,0,,,18987dfee8219602,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,100,Liberty,label,0,0.9998494529943364,0.9998494529943364,0.9999981467122538,5,False,False,,True,,,label,0,,,cb73f032e5c256e6,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,101,Social Norms,label,0,5.6027965344794475e-09,5.6027965344794475e-09,1.0000000056027964,5,False,False,,True,,,label,0,,,d73b029f99fc7b91,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,102,Social Norms,label,0,5.602796540061682e-09,5.602796540061682e-09,1.0000000056027964,5,False,False,,True,,,label,0,,,c7662e365cd22eec,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,103,Social Norms,label,0,7.889264538701253e-06,7.889264538701253e-06,1.0000000215134355,5,False,False,,True,,,label,0,,,aee8740edc980e2d,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,104,Social Norms,label,0,4.139937563194788e-08,4.139937563194788e-08,1.0000000413993773,5,False,False,,True,,,label,0,,,ae37a93ce11002ed,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,105,Social Norms,label,0,6.475945673372361e-07,6.475945673372361e-07,1.0000000515485008,5,False,False,,True,,,label,0,,,594111d68b18945e,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,106,Social Norms,label,0,0.437842332726182,0.437842332726182,0.9999942372817234,5,False,False,,True,,,label,0,,,2fdb8be96f275ac2,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,107,Social Norms,label,0,4.277788798501298e-11,4.277788798501298e-11,1.0000000000427778,5,False,False,,True,,,label,0,,,24edf6f925d94f05,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,108,Social Norms,label,0,1.1628236830155074e-10,1.1628236830155074e-10,1.0000000001162823,5,False,False,,True,,,label,0,,,27715cd283df48a0,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,109,Social Norms,label,0,0.0031726830841277546,0.0031726830841277546,1.0000000121722499,5,False,False,,True,,,label,0,,,dcfc113a808c1bdb,
Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,v2,110,Social Norms,label,0,1.8189619713212717e-09,1.8189619713212717e-09,1.0000000018189619,5,False,False,,True,,,label,0,,,f1c0bc960d5937e3,
